id	logFC	P.Value	adj.P.Val
ATP8B2	1.4191931493998613	7.017619554628407e-11	1.6519284168045826e-08
WFDC2	2.3091230444459967	6.92794744767341e-11	1.6519284168045826e-08
CPEB3	-0.6321050995452904	6.868457607910048e-11	1.6519284168045826e-08
VOPP1	0.8045109686478398	7.25275668515658e-11	1.6842077145639283e-08
CADM3	2.8587480232739173	8.079747325171428e-11	1.715344779184414e-08
MSC	2.177770204321832	8.085598644898599e-11	1.715344779184414e-08
SASH3	1.9578019958520212	7.549377456629423e-11	1.715344779184414e-08
SIT1	2.4026456989055216	7.970273813735909e-11	1.715344779184414e-08
SNHG3	0.9012198701789895	7.712706154256848e-11	1.715344779184414e-08
PRMT2	0.6158786143586461	7.978401581797109e-11	1.715344779184414e-08
APOBEC3G	1.5573782174473658	8.401322837708023e-11	1.739377489676803e-08
RALGAPA1	-0.6056384526949685	8.973912476339041e-11	1.7595680121644243e-08
CALHM2	1.0461109217670312	9.01082315354221e-11	1.7595680121644243e-08
GCH1	-1.269031243182205	8.893167539339354e-11	1.7595680121644243e-08
DSE	0.8879108152714554	9.161701306458185e-11	1.7617220802118524e-08
MFNG	1.176643711467813	9.226896369824647e-11	1.7617220802118524e-08
SNX20	2.3159398896954277	9.705728199985128e-11	1.7973674686083517e-08
TBC1D2B	0.9100009105822515	9.727372822426484e-11	1.7973674686083517e-08
LMBRD1	-0.769710499757597	9.896484312007174e-11	1.8091615576333116e-08
LCK	2.491070124174115	1.021378542715e-10	1.8186309077791976e-08
CDH11	1.410876055682163	1.0147292412249495e-10	1.8186309077791976e-08
ZNF697	-0.7688539504086354	1.0265782009694029e-10	1.8186309077791976e-08
FAM78A	1.755097191144256	1.0660759889753116e-10	1.8693316116889546e-08
RPS6KA4	0.8109742010190235	1.085889534931794e-10	1.884840986693732e-08
SRPX	1.495925468620487	1.1650847891853096e-10	2.002081701736036e-08
GAD1	-2.368424028066504	1.2126439769896953e-10	2.063175653523854e-08
GXYLT2	1.4291351146025821	1.2469736639642704e-10	2.0994672874854047e-08
HOPX	2.3490164374382925	1.2584097451757255e-10	2.0994672874854047e-08
COL3A1	2.3043907082717396	1.2969168409924548e-10	2.122497047201366e-08
CP	1.9784980271880501	1.377837048642937e-10	2.212780546157031e-08
CACNB4	-1.5802839295006903	1.457703782923516e-10	2.277198345977973e-08
C20orf27	0.9109417233740515	1.5627928307106826e-10	2.4193722525164297e-08
CD3G	2.0106142384288823	1.6687710634366425e-10	2.56037160304422e-08
S100A4	1.4894398382719505	1.6948515135924444e-10	2.577374195537395e-08
LIMD2	1.905822006351464	1.7749196950407584e-10	2.64346443820553e-08
CD2	2.509454149767918	1.802506126972422e-10	2.64346443820553e-08
LOC101926962	-1.8482011869360173	1.7553485705116329e-10	2.64346443820553e-08
