id	logFC	P.Value	adj.P.Val
ERC1	0.2616773290804133	2.368048589060818e-06	1.6734747178856688e-05
TMED11P	-0.7594101514170122	2.3696970040640705e-06	1.6736898198864363e-05
PLG	-1.5483914276460915	2.376411272644343e-06	1.6777424531273785e-05
PRRX1	2.6370063144695566	2.377989888077755e-06	1.678167484054544e-05
NAPEPLD	-0.4359802006855311	2.3833493000329638e-06	1.6812592106636475e-05
ARL5A	-0.4674289306949042	2.3878960057777286e-06	1.6837753370243944e-05
PIK3C2G	-0.999606807871654	2.3891225774129495e-06	1.6839492358598905e-05
TMEM35B	0.4771563242735066	2.3980484814730477e-06	1.689547564806595e-05
LOC102723471	-0.5731718089626536	2.4016994459035858e-06	1.6914263638691483e-05
SERP2	0.6752117777078306	2.4095440075842813e-06	1.696255806076538e-05
ZNF385A	0.9692225558575824	2.4139686145090566e-06	1.698674720381803e-05
NUDT19	-0.3082024879605392	2.4185012246420696e-06	1.7011676235877743e-05
TTPA	-1.3689327029834164	2.421037709918079e-06	1.7022549921126137e-05
CCL13	1.897758808787577	2.426103952983754e-06	1.705119440820975e-05
LOC100129034	0.30546292059507074	2.432729348855166e-06	1.7090769064074886e-05
NUTF2	0.4765803448585242	2.4376730013866953e-06	1.7118501371405382e-05
BID	0.41662630820223256	2.442601164663965e-06	1.7146102293131364e-05
POU2F2	1.5312667435597707	2.45552906282197e-06	1.7226598133868875e-05
RPS21	0.8924623200868282	2.456073407121668e-06	1.7226598133868875e-05
NTN1	-0.8246953723853956	2.4665358923948065e-06	1.729292238878513e-05
BST2	0.7656138261251453	2.4726386006000056e-06	1.7328638545151102e-05
PROSER1	-0.5059658185576534	2.4859871997061877e-06	1.741508521799883e-05
IMPG1	-0.9890876075545716	2.51647886849068e-06	1.762150483950442e-05
DNAL1	-0.20056528098156612	2.5262360757635406e-06	1.7682623513613314e-05
SRFBP1	-0.4386377944246824	2.5289160327953535e-06	1.769417471806e-05
CHRM5	-0.5094321026513722	2.5319998783370546e-06	1.770175770783944e-05
RPL9	0.8686581512374811	2.5320600818126944e-06	1.770175770783944e-05
CCDC81	-0.6964174842134812	2.537702565413632e-06	1.77339897861195e-05
PKDCC	0.8771185558257706	2.539492897893137e-06	1.7739286974551084e-05
LINC01788	-1.2518648150800074	2.541386131422938e-06	1.7745298367481418e-05
TUBB6	0.9949960915928955	2.553990638094463e-06	1.7826066257114238e-05
ENPP5	-0.5486926630437097	2.5560090644117487e-06	1.783192680016098e-05
PHOSPHO2	-0.8245396783808401	2.5569057050510154e-06	1.783192680016098e-05
FAM98B	-0.34436967939082663	2.5580621203163388e-06	1.7832754351122093e-05
LRRC8D	-0.48269790631286646	2.5625596621908287e-06	1.7849625145961572e-05
RPS25	0.8874252181549949	2.561827452217484e-06	1.7849625145961572e-05
COL19A1	-1.015486772338118	2.5689889626669655e-06	1.787991346070034e-05
MRO	-2.153879048038611	2.5680262553550308e-06	1.787991346070034e-05
NAP1L5	-0.523349268160322	2.593327428482388e-06	1.80419994052799e-05
RABL2A	-0.4848673477744505	2.622735771362539e-06	1.8239211450867615e-05
NDUFS1	-0.4001728858940101	2.627038651218527e-06	1.8261744410412286e-05
LINC00092	1.0672561672812249	2.628928931319359e-06	1.826749484666068e-05
CD1E	2.6798058675002956	2.634259712202774e-06	1.8297137790821533e-05
FSD2	0.9814238106170947	2.649334450542737e-06	1.839440937298036e-05
DEFB1	-0.9935350013591453	2.6521163028984797e-06	1.8406286974558754e-05
SUSD1	0.4510867979178528	2.6568832904166437e-06	1.843192671074671e-05
ADRA1A	-1.1458855558549796	2.660565936044368e-06	1.8450026248985642e-05
ARHGAP4	0.901634902274397	2.666880420999994e-06	1.8486354640768008e-05
NUP62CL	-0.5576680902819158	2.66900421566062e-06	1.849361630722262e-05
C2orf71	-2.1638959576428842	2.6846726702179565e-06	1.8594685677156535e-05
ST7-OT3	-0.8617071157120924	2.692719056098143e-06	1.8642902602735895e-05
TNIK	0.38421559568895347	2.6947400130494125e-06	1.864938074274712e-05
EFHD1	-0.5571103902207231	2.6972590856124918e-06	1.8659299568101874e-05
SMIM3	0.6820973783183817	2.7006066712730866e-06	1.8674939653584195e-05
SLC25A44	-0.43553469769515907	2.7128259497156002e-06	1.8751891037776698e-05
RNF13	-0.3750480253637125	2.7145109615734623e-06	1.8755993712777797e-05
ZDHHC18	0.5262582233625537	2.732087271282403e-06	1.8869850349564636e-05
IGSF11	-1.1109568866030042	2.7335093126496256e-06	1.8872086793319068e-05
MISP	-0.6256602859402758	2.7459483480799255e-06	1.894439848574236e-05
SFRP1	0.8285249102055605	2.746188118481391e-06	1.894439848574236e-05
COL4A2	0.9317724083235195	2.748106138052111e-06	1.8950022422266243e-05
PCCA	-0.5495100222860394	2.7562359999764645e-06	1.8998459455914788e-05
PAX6	-0.7518200644166404	2.7611144419952615e-06	1.9024454920307367e-05
DLG2	-0.5532355751909499	2.8227888554858774e-06	1.9441604686440608e-05
ACAD10	-0.3074985705397868	2.8304882853381855e-06	1.9486823195212896e-05
CFHR1	4.037668743610017	2.842136433746837e-06	1.955918000701067e-05
AKAP1	-0.4089339996714969	2.8543102028337556e-06	1.9635094685946862e-05
B3GALT5	1.810508515659107	2.866855075502476e-06	1.9713500447152678e-05
CYP4F3	-1.403129388664203	2.889242792816713e-06	1.9859499260704956e-05
UHRF1	1.349252535543049	2.891365511256615e-06	1.986614352076516e-05
CARD9	1.2517162701903493	2.896243500378845e-06	1.989170595943648e-05
CLEC4C	3.333953613417914	2.897485834660119e-06	1.9892287887654608e-05
VAMP4	-0.4973703155082969	2.9089792855405965e-06	1.99632188669048e-05
EDC3	0.30296186090305177	2.9109201530831897e-06	1.9968563636958696e-05
MRS2	-0.28167391453171753	2.9180887128905753e-06	2.00097511741068e-05
ST3GAL6-AS1	-1.4684207496115338	2.9297095739391804e-06	2.008142374095368e-05
NXT2	-0.5235050945949462	2.9367845006023972e-06	2.0121891889294894e-05
PSPC1	0.2735815533610815	2.9429774200724546e-06	2.014023257129632e-05
SLC16A2	-0.5113886572579727	2.9411212308153076e-06	2.014023257129632e-05
