Supplementary Table 5. Differentially expressed genes between early DKD patients and controls (n = 390 DEGs),,,,,,
id,logFC,AveExpr,t,P.Value,adj.P.Val,B
TEF,0.888797148,4.316818465,3.854534514,0.000492805,0.013260962,-0.257724298
ARHGAP26-AS1,-0.78098169,1.582489125,-3.846015738,0.000504839,0.013484027,-0.28028303
MIR190A,1.392681456,2.377947112,3.827224951,0.000532405,0.014028874,-0.329978131
CXCR4,-1.100201275,3.130790929,-3.822388143,0.000539734,0.01414042,-0.342755176
MIR25,0.731630496,3.749939849,3.819098378,0.000544775,0.014191085,-0.351442064
MIR6515,0.885718276,2.799889851,3.81404408,0.000552609,0.01430829,-0.364782885
SURF1,0.625480072,5.387450685,3.799819854,0.000575249,0.014691644,-0.402292048
RPL9,0.671366576,8.136883064,3.796979105,0.000579878,0.014727496,-0.409776733
DGCR5,0.590672482,1.661428937,3.782386029,0.00060423,0.015135569,-0.448192377
H4C3,0.650972851,7.997962335,3.768306603,0.000628665,0.015605012,-0.485202149
MIR554,-1.008552945,3.192009868,-3.756448196,0.000649988,0.015981804,-0.516332304
EMX2,-0.601580031,4.364359456,-3.74323612,0.000674572,0.016388263,-0.550971073
CCL8,-0.947745648,1.332139059,-3.731571151,0.000697025,0.016814503,-0.581513941
MIR1244-2,-0.655410423,5.658113246,-3.730884688,0.000698369,0.0168321,-0.583310166
MIR24-2,-1.617872738,2.712186253,-3.710893517,0.000738621,0.017379546,-0.635562323
MIR7849,-1.091732856,0.870013515,-3.708424715,0.000743745,0.017474564,-0.642007428
SNORD95,0.59511899,5.104992256,3.69752612,0.000766782,0.01775981,-0.670438971
SOX9,-1.151620395,3.385680082,-3.696973891,0.000767967,0.01775981,-0.671878693
RETREG1,-0.644076414,3.622741522,-3.691810381,0.000779138,0.017916157,-0.685336361
MIR6883,-1.627259196,3.704604913,-3.691434149,0.000779958,0.017916157,-0.686316638
NFKBIZ,-1.286970143,4.126072065,-3.678140726,0.000809477,0.018429374,-0.720926845
SNORD11,-1.232044922,1.793566416,-3.666927609,0.000835215,0.01883806,-0.750081322
RNU5B-1,-0.927706317,0.971157673,-3.663128637,0.000844114,0.018931122,-0.759950513
MIR1256,-0.839283866,1.367750747,-3.658117857,0.000855991,0.019071209,-0.772961382
MIR107,1.224829842,1.951076497,3.65375339,0.000866468,0.019231144,-0.784288079
TMEM125,0.635947108,3.344214864,3.653085695,0.000868082,0.019231144,-0.786020393
OLFML3,0.777991371,4.179328908,3.650123019,0.000875278,0.019255266,-0.793705389
