"Supplementary Table 4. Differentially expressed genes between late DKD patients and controls (n = 3,525 DEGs)",,,,,,
id,logFC,AveExpr,t,P.Value,adj.P.Val,B
DDN-AS1,-0.618888933,2.337006623,-8.830512028,2.6496E-10,4.62482E-08,13.54264032
MIR4256,1.34761022,4.150549927,8.801254665,2.86795E-10,4.91207E-08,13.46539268
RMRP,1.373887913,13.21824701,8.790655379,2.95149E-10,5.02377E-08,13.43737911
LINC01098,-1.028214506,0.804251961,-8.78308267,3.01269E-10,5.06502E-08,13.41735542
MIR214,0.723775243,2.014727865,8.77084706,3.11432E-10,5.20395E-08,13.38498582
CCDC186,-0.687871672,2.679195999,-8.763407957,3.17781E-10,5.27785E-08,13.36529564
SRRM4,-0.639907937,0.388965501,-8.754707206,3.25373E-10,5.30746E-08,13.34225665
GLIPR2,1.397424453,2.425768383,8.744444161,3.34567E-10,5.36378E-08,13.31506773
MDK,1.720410201,3.538205573,8.74430006,3.34698E-10,5.36378E-08,13.31468588
MIR29A,1.848235506,2.612252586,8.730651305,3.47341E-10,5.53402E-08,13.27850536
IGF2BP2-AS1,-0.680531898,1.698931038,-8.724698616,3.53006E-10,5.59177E-08,13.26271798
LOC102724428,-1.695902109,2.528883577,-8.708780228,3.68621E-10,5.67989E-08,13.22047683
GADD45B,-1.646976066,4.394614654,-8.707085482,3.70324E-10,5.67989E-08,13.21597764
C1R,1.773529621,6.152791957,8.704363319,3.73077E-10,5.67989E-08,13.20875007
PHF21B,-0.780294269,1.180183197,-8.693313967,3.84466E-10,5.78895E-08,13.17940297
TMEM106B,-0.626045414,2.443026054,-8.690660846,3.87252E-10,5.79146E-08,13.17235385
ERO1B,-0.695368241,2.556408985,-8.686933658,3.91202E-10,5.79487E-08,13.16244943
ACKR1,2.836443994,3.286051375,8.682953375,3.95466E-10,5.82653E-08,13.1518704
SHOC1,-0.735000041,1.862344684,-8.675146915,4.03965E-10,5.91992E-08,13.13111579
PPM1M,0.91818118,3.942385336,8.663183529,4.17352E-10,6.05139E-08,13.09929363
IHH,-1.256769483,2.2705322,-8.659734223,4.21295E-10,6.07641E-08,13.09011506
MSC,1.636404348,2.429293381,8.633815732,4.52162E-10,6.48746E-08,13.02109555
MIR3618,0.671541458,3.591997979,8.619935052,4.69629E-10,6.63387E-08,12.98409535
SLC12A2,-0.628437649,2.394509196,-8.610456658,4.81948E-10,6.73843E-08,12.95881514
TMTC3,-0.718542257,2.625196955,-8.597373548,4.99496E-10,6.91322E-08,12.92390109
FSTL1,1.22744501,4.716658254,8.576280583,5.29165E-10,7.21455E-08,12.86756394
CALHM2,0.962827801,3.054778406,8.571966414,5.35451E-10,7.26411E-08,12.85603399
CCND2,1.636085478,4.00083089,8.548067214,5.71673E-10,7.67948E-08,12.79211704
COL3A1,2.150463933,6.247552441,8.541458583,5.82123E-10,7.74393E-08,12.77442936
SH3PXD2B,0.724740064,2.434522396,8.531872889,5.97625E-10,7.87371E-08,12.74876351
ATP8B2,1.229532047,3.78432689,8.508180827,6.37768E-10,8.36239E-08,12.68527581
ESRRG,-0.833433169,3.392309178,-8.471319177,7.0575E-10,8.91858E-08,12.58635116
GJA3,-0.681984672,0.643381268,-8.469403729,7.09477E-10,8.91858E-08,12.58120586
ITGA6-AS1,-1.027667171,2.845680165,-8.459425274,7.29222E-10,9.12493E-08,12.55439388
SNORA79B,-1.000870369,5.270503424,-8.446445645,7.55744E-10,9.41114E-08,12.51949834
RGS19,1.301146465,2.181242907,8.444901777,7.58963E-10,9.41114E-08,12.51534621
LAIR1,1.402918535,2.374879874,8.437926762,7.73682E-10,9.55044E-08,12.49658351
TMSB10,1.697570222,8.827164299,8.430635636,7.89378E-10,9.69309E-08,12.47696371
PTHLH,-0.692014066,0.613618059,-8.42928878,7.92312E-10,9.69309E-08,12.47333868
KLF9,-1.130648882,4.285308089,-8.422183001,8.0798E-10,9.84084E-08,12.45420973
CCL21,3.217390197,4.927834943,8.420107624,8.12615E-10,9.8535E-08,12.44862153
VIM,1.21796225,7.713283988,8.418057158,8.17221E-10,9.8657E-08,12.44309984
UBALD1,-0.839614165,4.786220517,-8.396052824,8.68353E-10,1.02275E-07,12.38381023
PRRX1,1.310992566,1.358654803,8.395281113,8.70204E-10,1.02275E-07,12.38172975
LUM,1.621061375,5.722798482,8.388069798,8.87697E-10,1.03078E-07,12.36228484
IQCJ,-0.59414991,0.418453786,-8.366818055,9.41356E-10,1.07754E-07,12.30494157
TNFAIP8L2,1.066389002,2.89016118,8.365920424,9.43694E-10,1.07754E-07,12.30251823
PLCZ1,-0.586036423,0.800745787,-8.363001606,9.51336E-10,1.07988E-07,12.29463753
BYSL,0.636385193,3.252936637,8.358586831,9.63014E-10,1.08436E-07,12.28271572
ATL2,-0.701819829,3.340065916,-8.356524586,9.6852E-10,1.08436E-07,12.2771459
ARL15,-0.620511649,3.103038884,-8.356178294,9.69447E-10,1.08436E-07,12.27621056
L3MBTL4-AS1,-1.014226843,1.563264264,-8.34079488,1.01158E-09,1.11593E-07,12.23464426
GUCY1A1,0.811066826,3.613993539,8.339941502,1.01397E-09,1.11593E-07,12.23233752
TNFRSF4,0.712886815,1.059617076,8.321419226,1.0673E-09,1.16064E-07,12.18224753
RPSA,0.938570271,8.168592638,8.309909615,1.10186E-09,1.1888E-07,12.15109979
ENPP4,-0.756505115,2.662843107,-8.303155569,1.12268E-09,1.2065E-07,12.13281383
KLHL3,-1.418373787,3.557529989,-8.301224865,1.1287E-09,1.20824E-07,12.12758555
TTC21B,-0.682337872,2.448102499,-8.292131783,1.15751E-09,1.23425E-07,12.1029554
PHLDA3,0.927353655,3.151932486,8.276482462,1.20884E-09,1.27904E-07,12.06054184
C1QA,1.917070485,5.933297468,8.263325718,1.25379E-09,1.31141E-07,12.02485961
SUGCT-AS1,-0.935114065,1.625792642,-8.253268002,1.2893E-09,1.34342E-07,11.99756735
SLC45A4-AS1,-0.776383121,2.712486976,-8.236204417,1.35188E-09,1.38753E-07,11.95123481
MIR181B1,1.399878201,1.357513492,8.231369685,1.37017E-09,1.39584E-07,11.9381004
TOX3,-0.817384726,2.781411665,-8.227452371,1.38517E-09,1.40071E-07,11.92745615
PSME2,0.803319347,6.062390581,8.222575657,1.40408E-09,1.40996E-07,11.91420228
DEPDC7,-1.390931311,2.595843737,-8.222440274,1.40461E-09,1.40996E-07,11.91383429
FRMD3,-0.961667338,2.909484216,-8.212098945,1.4456E-09,1.44055E-07,11.88571861
APOOL,-0.765466259,3.145933104,-8.205586037,1.47203E-09,1.46158E-07,11.86800459
MIR6821,-1.122625261,4.216783117,-8.198634252,1.50079E-09,1.47411E-07,11.84909098
TNS4,-1.352717821,1.239640032,-8.192625475,1.52611E-09,1.49362E-07,11.83273809
CCND2-AS1,1.108661973,1.976144387,8.17950142,1.58292E-09,1.53973E-07,11.79700515
RORA,-0.706826705,2.724350601,-8.177883268,1.59007E-09,1.53973E-07,11.7925979
PLCE1-AS1,-0.839632939,1.385429193,-8.168604247,1.63172E-09,1.55438E-07,11.7673189
MIR1204,1.85627104,2.562287051,8.168201106,1.63356E-09,1.55438E-07,11.76622037
LINC02033,0.617923349,0.599462291,8.156192323,1.68918E-09,1.60174E-07,11.73348797
EMP3,1.391809744,4.993708392,8.132770519,1.80325E-09,1.69234E-07,11.66959509
SLC2A12,-1.00072109,1.701314526,-8.12309122,1.85265E-09,1.72668E-07,11.64317069
KCNJ8,1.156932591,3.174366728,8.121913815,1.85875E-09,1.72668E-07,11.63995559
SNHG3,0.826846146,3.391678769,8.119229767,1.87273E-09,1.72796E-07,11.6326257
KBTBD11,-0.663817326,3.497662668,-8.11354644,1.9027E-09,1.74972E-07,11.61710209
LINC01108,-0.630145812,0.668936315,-8.107472506,1.93527E-09,1.76781E-07,11.60050713
NDRG1,-1.296444394,7.589751787,-8.096721516,1.99431E-09,1.79777E-07,11.57112245
ATP8,-3.288184523,9.771563704,-8.092509134,2.01794E-09,1.80718E-07,11.55960522
CYP26B1,-1.951170031,2.457476461,-8.087256373,2.0478E-09,1.82795E-07,11.54524037
PPIG,-0.745363396,2.765703372,-8.084969355,2.06094E-09,1.8337E-07,11.53898494
MIR7703,0.87437432,6.398637335,8.083593427,2.06889E-09,1.83482E-07,11.53522121
FOXF1,-0.885440768,0.836780873,-8.080037845,2.08957E-09,1.84087E-07,11.52549412
MGP,1.575143468,6.967269287,8.078909202,2.09618E-09,1.84087E-07,11.52240614
AP1AR,-0.617723398,2.278255552,-8.078479231,2.0987E-09,1.84087E-07,11.5212297
OLIG2,-0.595887415,0.675199434,-8.077818603,2.10259E-09,1.84087E-07,11.5194221
LGALS1,1.414343702,6.410102877,8.069026514,2.15496E-09,1.88072E-07,11.49536025
PDE1C,-0.721337863,1.555647464,-8.066594474,2.16969E-09,1.88756E-07,11.48870266
APOBEC3G,1.138806106,2.169422568,8.057659751,2.22465E-09,1.91712E-07,11.46423799
DIP2C,-0.745501465,4.531996921,-8.055659012,2.23715E-09,1.91923E-07,11.45875831
VEGFA,-1.267857416,6.103183339,-8.055028326,2.2411E-09,1.91923E-07,11.45703086
CFD,2.201650076,3.75031956,8.047156452,2.29107E-09,1.9559E-07,11.43546573
NEDD4L,-0.748061597,4.987378155,-8.043358352,2.31558E-09,1.96814E-07,11.42505805
ZNF697,-0.77682991,3.695536176,-8.016302198,2.49808E-09,2.08226E-07,11.35086656
HCN2,-0.666399039,0.81486825,-8.016046089,2.49987E-09,2.08226E-07,11.35016385
LINC00645,-1.176464302,1.823755266,-8.012444597,2.52526E-09,2.0907E-07,11.34028121
VCAN,2.574986352,3.690233972,8.009454207,2.54654E-09,2.10197E-07,11.33207425
ZNF804B,-1.025012978,1.018030932,-8.005806343,2.57274E-09,2.11722E-07,11.32206142
PTGES,0.9953048,2.686390329,7.998200909,2.62826E-09,2.15578E-07,11.30118042
NOS1AP,-0.729785006,2.257374684,-7.995430439,2.64878E-09,2.16033E-07,11.29357224
IER2,-1.035338543,5.471693054,-7.990923152,2.68252E-09,2.18136E-07,11.28119246
TPD52,-0.585113496,3.146455591,-7.987475635,2.70862E-09,2.18739E-07,11.27172179
TYROBP,1.916963929,5.39251847,7.986870672,2.71323E-09,2.18739E-07,11.27005975
TSHZ2,0.921417432,1.941015421,7.986036994,2.71959E-09,2.18739E-07,11.26776927
VSIG4,1.431884057,3.446655091,7.977465335,2.78587E-09,2.22903E-07,11.24421431
GAS7,0.964063871,1.85791516,7.976026132,2.79716E-09,2.22903E-07,11.2402585
MYPOP,-0.6165849,2.963686485,-7.975909618,2.79808E-09,2.22903E-07,11.23993823
