id	logFC	AveExpr	t	P.Value	adj.P.Val	B
RBM5-AS1	0.757071264517661	6.55850047355742	7.79029165410015	9.06690532105046e-11	9.70590626748639e-09	14.3448034513992
BRE-AS1	-1.80900924589212	4.40486743818983	-7.75268973621256	1.05389052159542e-10	1.09682680210486e-08	14.1981762561753
RNU5A-1	-0.682844936091989	3.25312290765003	-7.70163726612826	1.29273656435955e-10	1.28967683284627e-08	13.9990894821669
MED11	-0.608067460298151	6.53036895989159	-7.68549967727626	1.37896618136945e-10	1.34778955466022e-08	13.9361574999894
AKR7A3	-0.854548773129943	6.30401589170177	-7.65878958543035	1.53451288860786e-10	1.48147289499923e-08	13.8319959246025
ANGPTL1	-0.654884985570193	4.30045754145746	-7.55784791094975	2.29819155894479e-10	2.06103774913879e-08	13.4383760999617
LOC100272216	0.711746770635115	5.56781125640225	7.54702698809643	2.39988171469205e-10	2.11362203457638e-08	13.3961843227226
MIR103B2	1.1062268325097	6.10954904678958	7.54501994730478	2.41923165021544e-10	2.1188699024744e-08	13.3883588093725
MAOA	-0.716086065754932	6.52493768894939	-7.54435814020646	2.4256462802561e-10	2.1189842634776e-08	13.3857784120774
GOLGA8A	0.644373015629231	7.34254738239274	7.53630190416069	2.50510883931566e-10	2.15490484851337e-08	13.3543673676463
SAMD5	-0.70776736453237	4.62528331462342	-7.51425713723107	2.73610165869964e-10	2.31812431988321e-08	13.268419063108
RNU6-1127P	1.02838370037014	4.16401819382074	7.50117363725073	2.88313970130001e-10	2.43048676819591e-08	13.2174117782986
GUCY1A3	0.702611215916958	6.66560718726416	7.48071994774994	3.1289882994308e-10	2.61810137609942e-08	13.1376756949589
RNU6-1248P	0.838872744746734	6.52713573455339	7.4755485629992	3.19439719398435e-10	2.65963144150994e-08	13.1175166664935
GUSBP9	0.752721076246842	7.0330118925663	7.4731261713353	3.22550437228978e-10	2.67232412341487e-08	13.1080738675469
GDF15	-0.765397283723729	5.37269378408064	-7.47176013530355	3.24317964022e-10	2.67383905790265e-08	13.1027489202917
PRINS	0.738273392945501	4.79499995540285	7.46198160417805	3.37256314976599e-10	2.76026284975993e-08	13.0646320632701
SMA5	0.705760660586251	6.44943057855774	7.45998638774619	3.39958960046518e-10	2.76894109487164e-08	13.0568548677838
PER3	0.665054478757549	6.73017271883147	7.45347738377164	3.48927182959356e-10	2.8215406737145e-08	13.0314837402534
HBA2	-1.28070885857996	10.203030478232	-7.39814800828742	4.35361737393663e-10	3.39485082741576e-08	12.8158488945258
RNA5SP320	1.17745520413256	4.43576827819517	7.39030363140234	4.49236958460158e-10	3.48236097454633e-08	12.7852819525677
PAIP2B	-0.782737303841016	5.4983407768233	-7.38574034561768	4.57510883405164e-10	3.53836398817022e-08	12.7675009463106
SMCO3	-1.07078331721304	6.86083690412271	-7.36725842385798	4.92607448019515e-10	3.77516435164047e-08	12.6954902277838
RNU6-171P	1.19354348741511	6.23184218483341	7.36491855970833	4.9723841753396e-10	3.80201347828688e-08	12.686374024261
FPR1	-1.24683888594029	6.01485969085221	-7.35664529869127	5.13963998491833e-10	3.9033482047623e-08	12.6541421124544
RNA5SP310	1.55243621133426	5.9486439806168	7.35072668461709	5.26273010630103e-10	3.9700057983103e-08	12.6310847162732
RNA5SP316	1.55243621133426	5.9486439806168	7.35072668461709	5.26273010630103e-10	3.9700057983103e-08	12.6310847162732
RNA5SP20	1.0500685281022	5.77783423303486	7.34093581654537	5.47284916098055e-10	4.09189520417437e-08	12.5929439207548
SLIT3	0.799867397927225	7.26139393065696	7.33294649047418	5.65049835369844e-10	4.21537178067945e-08	12.5618229217224
ATP13A3	0.6616578681765	8.14410253214743	7.32320398617156	5.87494207133740e-10	4.33485878874173e-08	12.5238749840002
RP11-206L10.4	0.743445746329001	5.45970190546774	7.26022664306878	7.55673578490321e-10	5.39858327684187e-08	12.2786371922668
RP11-477J21.6	0.64227382788254	5.29561423282138	7.24976149048919	7.87948604163821e-10	5.57449061495634e-08	12.2378969248241
MIR5047	1.03713040218709	8.21920161129318	7.24325051958107	8.08719455019746e-10	5.68125417151372e-08	12.2125518724463
GSTA5	-0.62002391697157	4.37651209349848	-7.21874697061532	8.91907801666266e-10	6.10043226616359e-08	12.1171804904824
LOC100506123	0.74681517676086	6.08100335889435	7.21705688189991	8.97950857673774e-10	6.12910197143228e-08	12.1106031851912
DCXR	-0.811228387940773	9.15837548909857	-7.21656015094723	8.99734720005628e-10	6.12910197143228e-08	12.1086700803478
RNU6-1016P	1.29023039706486	6.68868353718955	7.20346047217997	9.48076604056772e-10	6.44539175177306e-08	12.0576938517696
C9orf66	-0.748427091532701	3.9374888958236	-7.18063739248686	1.03857469844305e-09	6.90744355650884e-08	11.9688949470018
