id	logFC	AveExpr	t	P.Value	adj.P.Val	B
CCDC3	0.78226968151472	9.7730719354439	3.98634936303794	0.000456893775833598	0.00354618908939682	-0.158995450537445
ALDH3A2	-0.754039205291603	13.2405880665498	-3.9850151536455	0.000458510018986832	0.00355712693736782	-0.162333937256609
ARHGAP4	0.998674297134301	11.2257522566842	3.98309499131022	0.000460845958354227	0.00357278772906002	-0.167138153279742
MAPT	-1.24427853173284	11.3781740587702	-3.9830141948184	0.000460944506245697	0.00357278772906002	-0.167340293060471
ST6GALNAC3	-1.08449878069811	8.519347460726	-3.98193153331578	0.000462267036550379	0.00358142324440114	-0.170048845530156
ABCA5	-0.601030781910321	10.673698073598	-3.98153540839904	0.000462751857339137	0.00358356372984035	-0.17103980978146
XYLT1	0.991215080126873	10.3969903137872	3.98035177724855	0.000464203497310068	0.00359107903963275	-0.174000699138513
SMAP2	0.739954492391	11.1205067895587	3.98023313001351	0.0004643492566378	0.00359107903963275	-0.174297487514054
LINC01544	-2.25042918957447	7.07501279942905	-3.97978802588329	0.000464896473085486	0.00359173478823976	-0.175410868316864
PTH1R	-0.946486168439911	14.6955742259372	-3.97854073261421	0.000466433293620187	0.00359774816080213	-0.178530685681434
LPCAT1	0.663782845496314	11.3834182479682	3.97825116535386	0.000466790790919108	0.00359774816080213	-0.179254939005278
SMIM1	-1.04865504491476	8.20157506575524	-3.97817364264988	0.00046688654554171	0.00359774816080213	-0.179448833410909
FAM221B	-0.970829666302747	6.36926487066831	-3.97786266968086	0.000467270847966587	0.00359909558559293	-0.180226608552967
ELF4	0.75088414177003	10.284013026883	3.97564393182753	0.00047002182627688	0.0036154230361423	-0.185775486330228
TNNT2	-1.22414723595637	8.46766924596271	-3.97423148576683	0.00047178139117611	0.00362549480211429	-0.189307518587026
ABCC6	-0.97784319320955	12.9089486005668	-3.97391613479187	0.000472175126113348	0.00362549480211429	-0.190096060645534
LINC00864	-1.12823846740089	7.53122752475199	-3.97300710274561	0.000473311918262227	0.00362997688483288	-0.192369033219301
SLC16A10	-1.16047178738657	9.61932529913704	-3.97294267865808	0.000473392586063226	0.00362997688483288	-0.192530116624651
ANKRD63	-1.81507367528844	6.61786162820946	-3.97193597104661	0.000474654880785303	0.00363803277047932	-0.195047168342244
LOC100129697	1.58440562520083	5.97179757004708	3.97098899469886	0.000475845301851163	0.00364315763765885	-0.197414738389534
ACSF2	-1.00181479525974	13.6916719044475	-3.97089823374966	0.000475959549379895	0.00364315763765885	-0.197641646176201
LPA	-1.73207835615743	7.43032250745693	-3.97028769911543	0.000476728776206194	0.00364430843019684	-0.199167987484732
ABCC9	0.812901389424592	11.3793744400586	3.97014104636928	0.000476913729527172	0.00364430843019684	-0.199534612261925
SLC25A10	-1.10536030704537	12.2500884337123	-3.97010579556598	0.00047695819713179	0.00364430843019684	-0.199622737091421
ODF3B	0.953370151135173	9.47428771201764	3.96958995338991	0.000477609380037544	0.00364731073783049	-0.200912289585348
LINC00202-1	-0.777224511731281	7.66956176005309	-3.96617991548311	0.000481936160457924	0.00367385651672445	-0.209436040770982
REG1A	3.15354878525502	8.02862692424941	3.96604498985362	0.000482108149744742	0.00367385651672445	-0.209773266124463
SLC9A3	-0.973495416389877	12.8669297228281	-3.96551707588579	0.000482781660542482	0.00367734914776788	-0.211092677856553
ANKRD29	0.622434876036428	7.45300513893941	3.9653504188667	0.000482994473144326	0.00367734914776788	-0.211509193969754
LINC00886	-0.854262197666797	8.19861158780339	-3.96395477852764	0.000484780261381765	0.00368767773863845	-0.21499707344557
LMO1	-1.74345417847523	5.64610359610292	-3.9632436451571	0.000485692686633124	0.00369225251414355	-0.216774172726392
LOC100996664	-0.910796232828165	6.73048027609317	-3.96315122539023	0.000485811390507366	0.00369225251414355	-0.217005121185795
SLC5A10	-1.09362036905241	11.8394142166729	-3.96181111616166	0.000487535836108228	0.00370106981025689	-0.220353786818598
SLC24A3	0.629126829601256	8.38477002747382	3.96148595517784	0.000487955158437266	0.00370106981025689	-0.221166258740666
MYO9B	0.846178175847465	12.6462008161508	3.96146993870236	0.000487975822188961	0.00370106981025689	-0.221206278313232
RTP4	0.867027636164901	7.59298712474786	3.96141366707414	0.000488048428191463	0.00370106981025689	-0.221346881133927
LOC105371485	-1.00651117131643	7.12419582154727	-3.96015779101852	0.000489671624328818	0.00371010458221623	-0.224484746055504
C10orf10	0.688346619932448	11.2546408139681	3.95975507161785	0.000490193255082876	0.00371157655409206	-0.225490909187848
LOC257396	-0.663081997173076	7.51575255764566	-3.95937538364036	0.000490685554448554	0.00371287563524612	-0.226439507806856
TMEM2	0.641378505330854	11.9628268552523	3.9574063489265	0.000493246394263824	0.00372606232545564	-0.231358525015472
