id	logFC	P.Value	adj.P.Val
HAO2-IT1	1.54188795721479	0.002884916428879945	0.03382011917011581
MIR23A	-1.6460584567426277	0.002879888455790404	0.03382011917011581
SDPR	-0.6588469290494814	0.0028950998195554213	0.03382011917011581
KIF20B	-0.7078492450714036	0.0029091769711314217	0.033910962336647935
BTBD8	-0.7117246481559771	0.0029345773804540444	0.034049816141608576
C2orf40	0.8647027093479451	0.002963313149282107	0.03418389948893751
GFRA2	0.6066908076183815	0.0030087586769490604	0.03442377883038544
SLA2	0.9033457300039016	0.0029988982945034584	0.03442377883038544
TNNT1	3.2285526605728707	0.0030288684844865395	0.034537542161524014
LOC101927318	-1.4473203833350938	0.0030460886211912787	0.03459615787610769
NRXN1	-0.6966569179246287	0.003095437688383473	0.03472062743941358
SLC19A2	-0.5992017716580893	0.003101922832900725	0.034747311698133033
RCOR2	0.8638038889377961	0.0031038828827184713	0.034747311698133033
NOL4	0.8758938865482602	0.003118795068624166	0.034812289019993385
EMX2	-0.6023480727752126	0.0031571249185808822	0.034856532987652504
GADD45A	-0.6122276745039041	0.0031974616698232784	0.03506393192995738
MBLAC1	0.6293858701045485	0.003230446675042167	0.03527363139390513
STAP1	-0.8168800565721224	0.003251589620650561	0.03543139888475538
LINC00235	0.9688850077773798	0.0032626207972592134	0.035506571108361196
FGF7	-0.6610777841283104	0.003270507594123837	0.035547376658712215
RET	0.9438890294536204	0.003392391243653167	0.03625301687247265
PLCE1-AS1	-0.7284577481396601	0.0034368172194157204	0.036478237861914606
GOLGA4	-0.6075061914645303	0.0035232466389159187	0.03693927409587013
SAMD9	-0.6391762464424797	0.003533492527214559	0.036996264506683973
SMC4	-0.683308250009679	0.0035423550668973467	0.0370041516532304
MYLK2	1.7939497973756038	0.003550240714463052	0.03706399540542715
SERPINE1	-1.7711327532523287	0.0035700838034239332	0.03715827987767224
RNFT1	-0.5895877157202518	0.003584775011671447	0.037281021979129574
PFN4	0.6108455305868734	0.0036428682472117633	0.03761962016832148
TCEAL2	-0.8652581340600554	0.0036537824988080274	0.03770966874445474
SOX9	-1.3141367960777224	0.003687226494608228	0.03789551440391614
SIGLEC10	-0.7513271730086721	0.0036970642181123805	0.037973910056212284
TMEM256	0.701908197768784	0.0037132184891517086	0.03804886494787296
HAUS3	-0.5857189331431645	0.0037101773438346355	0.03804886494787296
MYH7	4.251213790502674	0.0037520451129040558	0.03830965134886708
PADI4	-2.094766163364743	0.0037717810999210455	0.03840859677935307
BIRC3	-1.2066790586243616	0.003773641414967881	0.03840859677935307
IMPG1	-0.6722386169355268	0.003801518984941167	0.03856796119514009
KLF9	-0.6040714345183247	0.0038087657209120536	0.03856796119514009
CFAP47	-0.6477168778594331	0.003824047390522143	0.03864834419016099
LOC102723701	0.5926147738044003	0.0038281565979722126	0.03865043653322826
USH1G	0.8264543482646669	0.003832582437148107	0.03867239964765301
SLC25A25	-0.9408842710100878	0.003854385280376551	0.03877854605268773
