id	logFC	P.Value	adj.P.Val
RNA5SP406	0.36965759910268314	4.045882061461917e-06	4.8292794022122423e-05
ZNF638-IT1	0.4856724001008006	4.05325975143229e-06	4.836373631220694e-05
LOC400558	0.2431960978167922	4.0554963330407555e-06	4.837330610192228e-05
HOXD1	-0.1709329513578135	4.05957214065697e-06	4.840479935747986e-05
RNU6-797P	0.3486043293501533	4.06422503041212e-06	4.84431488248486e-05
ARL4C	0.6345057471367079	4.065752239085613e-06	4.84442280925678e-05
MLANA	0.17047280416426158	4.0675758228560145e-06	4.844883671731007e-05
RALGDS	0.12470511910349202	4.073997850364732e-06	4.8508194743749566e-05
RNU6-476P	0.23065112272049726	4.1158541984525485e-06	4.8989270586593694e-05
DECR1	-0.20881902960478893	4.127653905706539e-06	4.911238168681175e-05
SCART1	0.08781191402195532	4.1505056175582505e-06	4.93494532524909e-05
RPL27	0.10668262894976621	4.149565624761981e-06	4.93494532524909e-05
CMTM8	-0.4226923058239427	4.163234572332533e-06	4.948335205465387e-05
LOC100288846	-0.29801906131014455	4.1660926934265475e-06	4.949987513119915e-05
PER2	0.26250325107708417	4.169320912809183e-06	4.952078238109392e-05
BTF3L4P1	-0.2659184630916904	4.178809417967105e-06	4.961600477952493e-05
OSBPL3	0.26479477147731334	4.182145379362111e-06	4.9638135231288415e-05
WBP1L	0.16472008793242487	4.1874534470362e-06	4.9653441764149215e-05
LOC100505795	0.274210780394454	4.187852561602621e-06	4.9653441764149215e-05
CNTN1	-0.3278273776252387	4.18614997643195e-06	4.9653441764149215e-05
SDHAP2	0.253967154489672	4.196063516515077e-06	4.9733308181683094e-05
TOMM7	-0.1197645830179992	4.20244243395459e-06	4.979141211277188e-05
PSMB5	-0.1861962837050859	4.221282333157397e-06	4.999706367195905e-05
OLAH	-0.3353047744257194	4.245728504935787e-06	5.0268948450293096e-05
LOC285074	0.2514871120168385	4.251404521604024e-06	5.031848384292302e-05
MIR4682	0.3090725600790316	4.254288082052915e-06	5.033494530765765e-05
RNU6-1005P	0.3476274773920762	4.2692884170871315e-06	5.043347055559752e-05
LOC54944	0.12863641068294296	4.267378649576483e-06	5.043347055559752e-05
LIN52	-0.3333853489315848	4.270093666554891e-06	5.043347055559752e-05
CRYBB3	-0.2829763446776168	4.268091430833105e-06	5.043347055559752e-05
POLB	-0.1892210706997206	4.264479405159252e-06	5.043347055559752e-05
LSM10	-0.1720422101695016	4.278640753209737e-06	5.04990431215374e-05
RNA5SP421	0.18197572733578316	4.277797253125857e-06	5.04990431215374e-05
SPATA6	-0.27677207348807986	4.284606291307293e-06	5.0551757922631886e-05
PNPO	-0.27328759629403176	4.309892141104301e-06	5.083230605038021e-05
LINC00963	0.09804268908445035	4.3236122372659495e-06	5.094164956338175e-05
LOC101927049	0.38572498424320134	4.3236951675681666e-06	5.094164956338175e-05
CDR2L	0.1981154444194564	4.320850304283181e-06	5.094164956338175e-05
RP11-109P14.10	0.25905032784189785	4.325686986800602e-06	5.0947315820788086e-05
MTHFD2	-0.4122375176624322	4.329421256395696e-06	5.0973493284100166e-05
AC006372.6	0.15629535899177593	4.347103736631903e-06	5.116381780077758e-05
RNA5SP449	0.37846009323609575	4.349817050201199e-06	5.116885158017766e-05
DLEU2L	0.22932322816102202	4.3505663546966e-06	5.116885158017766e-05
NPY2R	-0.15270115790323135	4.355506773251601e-06	5.1209096371702926e-05
NAMPTL	-0.38816999078812486	4.3574691271426545e-06	5.121431124686312e-05
ARL2-SNX15	-0.2412215585337698	4.362563105905455e-06	5.125631635231078e-05
MIR548Q	0.25343877257674574	4.371743808076742e-06	5.134629091199851e-05
SH3RF3	0.17447462943715486	4.381056317124119e-06	5.142622882924894e-05
AC093642.6	0.1180225891160891	4.381600101614241e-06	5.142622882924894e-05
ZEB1	0.28863755427453874	4.38891297358272e-06	5.149413551468661e-05
LL22NC03-2H8.4	0.1505186996356418	4.390841223171228e-06	5.1498840363594366e-05
ADAMTS19	-0.5108189087656152	4.400664445323986e-06	5.159610747438275e-05
LNX1	-0.12267405895922145	4.402319038254828e-06	5.159756620436316e-05
MIR3125	0.4076506752638984	4.414219273259765e-06	5.171906667627494e-05
ZBTB20	0.2191583791034315	4.422366916001023e-06	5.1787163039101484e-05
CIDECP	-0.1805880573728098	4.423102893019344e-06	5.1787163039101484e-05
R3HCC1L	0.13470137178027297	4.426383163437092e-06	5.1807580795244276e-05
MAMDC2	0.4171659041086322	4.431445735601034e-06	5.184883768371509e-05
RNU5E-1	-0.7410579214646362	4.440045890866176e-06	5.1913435312069156e-05
WEE2-AS1	-0.1546533790066178	4.4397292317772475e-06	5.1913435312069156e-05
MIR647	0.3093962283826084	4.447858842707227e-06	5.198675915982243e-05
DNM1	0.289623515755852	4.45208040972354e-06	5.201807048367214e-05
RN7SKP103	0.15828109967698722	4.458067977127318e-06	5.206998690292109e-05
FOXD2-AS1	-0.311248865827193	4.471363614234706e-06	5.220719566204788e-05
UBASH3B	0.3370035786096386	4.480506823941611e-06	5.229584288795816e-05
ZIC2	-0.09626079383338126	4.4844521837920765e-06	5.2306605407875494e-05
RP3-380B8.4	0.18651824554382568	4.484531323670464e-06	5.2306605407875494e-05
RHD	0.12795516984752497	4.489437116362205e-06	5.234571907459667e-05
NKIRAS1	-0.17424412881362628	4.492266286100433e-06	5.2360601163949736e-05
MYH10	0.38409544089867964	4.496311150492025e-06	5.238963786958918e-05
SP140L	0.18061347525747173	4.502967888010424e-06	5.244907674739602e-05
AIF1	-0.34105882916745855	4.516274919410724e-06	5.258590824672984e-05
ERP29	-0.20280911602186968	4.518861046419907e-06	5.2597857951425356e-05
LAMTOR3	-0.20298530648412338	4.524729444756571e-06	5.2647990640852864e-05
LINC00954	0.07666106862412692	4.526755219693032e-06	5.265339289687791e-05
DARS2	-0.25772127969261316	4.538156107004347e-06	5.2767801354547096e-05
RNA5SP493	0.5263459587257344	4.541026224493286e-06	5.278297286794678e-05
RNA5SP288	0.34904864297553395	4.586448954670167e-06	5.3292577102507936e-05
SELENBP1	-0.21877979674539905	4.590919834629757e-06	5.332615116214792e-05
C9orf156	-0.17482504668759802	4.592910127978195e-06	5.333089859346581e-05
KDM4B	-0.10980342221926698	4.610520514382471e-06	5.3516954129079836e-05
METTL25	-0.21484858555421127	4.616620336238795e-06	5.3561443469980096e-05
EBLN2	0.3616941531143958	4.6175301354457934e-06	5.3561443469980096e-05
RNU6-128P	0.35156588582388215	4.6220463059722385e-06	5.359539251629432e-05
PPP1R14A	0.3987458245320301	4.642351391810477e-06	5.3812337205860876e-05
ALKBH3-AS1	0.14597611626038187	4.668314399973217e-06	5.4094694696596866e-05
RNU6-1145P	0.3610228663093418	4.67056279778903e-06	5.410215648967575e-05
WWC3-AS1	0.44027224119380826	4.672506153520599e-06	5.4106080871124515e-05
C20orf166-AS1	0.1397421278509272	4.6803457031755935e-06	5.417825510164127e-05
RP5-905H7.3	-0.2770109291210394	4.683721811028134e-06	5.419873008506132e-05
PEX11G	-0.1825869374124327	4.686674471662861e-06	5.421429268764036e-05
MIR4313	0.35432049805405263	4.6893756949224965e-06	5.422693704828072e-05
USP21	-0.14349387475964726	4.706651396581835e-06	5.4408051111669345e-05
IER3	0.29212489908546324	4.710501952871593e-06	5.4433901936542195e-05
SOX9-AS1	-0.12865025921519146	4.73729840592062e-06	5.472480378473563e-05
PRKG1	-0.31803737781573727	4.7412421960717155e-06	5.473286095567896e-05
DACH1	-0.44998967488757025	4.740380308022574e-06	5.473286095567896e-05
PRKAR1A	0.09379955772023152	4.757070432895554e-06	5.4896788157850126e-05
VAPA	-0.12198328248323698	4.762590819529682e-06	5.494169087736602e-05
RP11-1144P22.1	0.14184569982726813	4.7745801259359695e-06	5.506116342221644e-05
AFF3	0.18239172244600166	4.776805507080442e-06	5.506799374316325e-05
ACADL	-0.4136248961406359	4.781801477116178e-06	5.510674839656785e-05
RNU6-647P	0.3598807474292003	4.791078376952862e-06	5.519479428454066e-05
PPARGC1A	-0.43935161740913387	4.8352130983521545e-06	5.567752183487511e-05
PSAT1P4	-0.3459716229182801	4.836282961279633e-06	5.567752183487511e-05
FDX1	-0.2660404242631076	4.84530993793874e-06	5.576240652126087e-05
EIF4G3	0.13446681161574414	4.8605210490982566e-06	5.591837931613552e-05
CAPZA1	0.2084370276615637	4.869681120719273e-06	5.596647831992293e-05
ABCC6P2	-0.6412162733126996	4.868617824157095e-06	5.596647831992293e-05
SPAG5-AS1	-0.2137756985137509	4.8681554162608695e-06	5.596647831992293e-05
ARL2	-0.20086914926946164	4.882207394805495e-06	5.609132311851492e-05
SGPP1	-0.3223246689383199	4.886228395361611e-06	5.611839969059724e-05
RGPD3	0.14747980091244628	4.892709384539479e-06	5.6173701207582984e-05
GUCY2C	-0.12188603734197967	4.897753126450978e-06	5.6212469511207267e-05
KIAA2022	-0.3461243425567391	4.901822678803657e-06	5.622090500995215e-05
COL14A1	0.7089821586886904	4.900673774934726e-06	5.622090500995215e-05
NBR1	-0.12530735256981806	4.923511165630385e-06	5.6450457839189585e-05
PFKFB2	-0.3722159264747109	4.941647457523884e-06	5.663914081159258e-05
ZNF121	0.17757829105950318	4.949095471853891e-06	5.670523252154713e-05
WHAMMP1	0.17849618787225996	4.97461354159471e-06	5.695449628955284e-05
KCNN3	0.307146421409497	4.97591773632926e-06	5.695449628955284e-05
TMPRSS3	-0.20879090077612616	4.9742316195159525e-06	5.695449628955284e-05
GPRASP2	-0.1468078632019898	4.983785197469434e-06	5.702519065445176e-05
RPL35	0.12568148914039234	5.0141449278996845e-06	5.73531095552162e-05
CRYAA	-0.5994481191296508	5.030482097962122e-06	5.752046671525356e-05
ZNF252P	-0.2523708208133284	5.034142308116526e-06	5.75428063151489e-05
SH3BP5-AS1	0.35394914412314904	5.0450504736719305e-06	5.762842207730945e-05
QPRT	-0.2903082885383279	5.0436650502996275e-06	5.762842207730945e-05
LOC644662	-0.552263539871598	5.049048314914838e-06	5.765455779848572e-05
CNTNAP1	0.15629064882459698	5.060390947746727e-06	5.776451684428559e-05
ZDHHC3	0.10295930488001748	5.062925150449299e-06	5.7773886995989974e-05
RNU6-589P	0.4459922035894568	5.069526711785071e-06	5.7829648417250535e-05
NFIX	0.3227053501130914	5.074144135109034e-06	5.786274610614699e-05
LPPR1	-0.5885680537444866	5.101761156998883e-06	5.8158007509804716e-05
SLC6A2	-0.4673982943541244	5.105666686162358e-06	5.818285929617936e-05
LOC493754	0.13160525431976655	5.108566927722173e-06	5.819624216310529e-05
HSPB2	-0.17128516526228754	5.11539654468945e-06	5.825436389291734e-05
