id	logFC	P.Value	adj.P.Val
SOGA3	1.5289694125005768	6.497772118344443e-09	6.782687065673243e-07
CD1D	1.973189692911478	6.505906283162973e-09	6.782687065673243e-07
CD86	1.9770565070223025	6.512705806774238e-09	6.782687065673243e-07
NFATC2	1.3609235861376217	6.406144756919862e-09	6.782687065673243e-07
FAM65B	1.7019119942817635	6.733408256000733e-09	6.928556135995006e-07
RAP2B	0.8958663454869438	6.728622351728371e-09	6.928556135995006e-07
PLAC8	2.6100739588692354	6.821510806103594e-09	6.977431053100247e-07
EEFSEC	-0.6314298203805855	6.912201916222154e-09	7.02835962889713e-07
TLR6	1.8313774276218684	6.97755607732817e-09	7.053077860753369e-07
PITPNM3	-0.7317130723914449	7.031302477524177e-09	7.065842208992717e-07
MAP4K1	2.1309262034548135	7.168166586228473e-09	7.161498524287795e-07
GTSE1-AS1	-0.9190150933008701	7.241726359258044e-09	7.193169118930071e-07
ACBD4	-0.6784842988435358	7.321044480423364e-09	7.230162548942246e-07
YWHAH	0.8092289108896278	7.61152387391313e-09	7.431615127802455e-07
CDC42SE1	0.6600696777681812	7.603224043210061e-09	7.431615127802455e-07
ITGB6	2.35132907077233	7.672474628237858e-09	7.448802486533297e-07
KLRG1	1.0974341940699484	7.959447360680028e-09	7.598619080329201e-07
LHFP	1.3084434189480323	7.908589940950876e-09	7.598619080329201e-07
TUBB3	3.485268458364625	7.92375454363261e-09	7.598619080329201e-07
BTG2	1.091879350582504	8.082635900102536e-09	7.663785729871755e-07
PLPP4	-1.039229846455079	8.116905277215196e-09	7.663785729871755e-07
SACS	1.0028616772570746	8.219450951427505e-09	7.718199188487992e-07
ARPC1B	1.2839366620337564	8.339521482365444e-09	7.788387888748249e-07
ELF3	1.394434353004252	8.431824557076653e-09	7.832025577773255e-07
MYOF	1.1669398309463528	8.740035323684397e-09	8.031484866427416e-07
CELF2	1.2931016396674444	8.738126689830078e-09	8.031484866427416e-07
DOK3	1.356695728961002	8.875378731709107e-09	8.112473836472834e-07
SLFN11	1.027912355768187	8.924895881620362e-09	8.11457200157483e-07
POLD3	-0.9663761559047757	9.67856376793737e-09	8.594084133423117e-07
IRF8	2.1997016179486177	9.530070378497006e-09	8.594084133423117e-07
PPARA	-0.7355537448723943	9.670941941176195e-09	8.594084133423117e-07
IL7R	3.358968544963685	9.70235289737014e-09	8.594084133423117e-07
CCDC88B	1.9401698438909172	9.574484915059345e-09	8.594084133423117e-07
GRAMD1B	-1.3860452754986756	9.799949521958458e-09	8.636017055658161e-07
TLR7	1.8846590741053992	9.96986812995286e-09	8.740929282913773e-07
CYTIP	1.7674319277117263	1.0063830492152075e-08	8.758950332071447e-07
PLB1	1.3274294084041252	1.0092365955249922e-08	8.758950332071447e-07
FMNL1	1.674604005389785	1.0319103714350164e-08	8.855391042454509e-07
PIK3R5	2.0520949735281606	1.0315435643023603e-08	8.855391042454509e-07
CRACR2A	1.21165002428451	1.0409619358565007e-08	8.855391042454509e-07
EGF	-2.3091411936236863	1.0363200586195663e-08	8.855391042454509e-07
LILRB4	1.8219931012189372	1.0533360301948483e-08	8.916515439836588e-07
DUSP2	1.4628784080840669	1.0646080791938355e-08	8.967757467091603e-07
IL12RB1	1.5489005188840057	1.0705478206909513e-08	8.97380182963576e-07
ENTPD4	0.38556278343054373	1.081863091218024e-08	9.024628815286663e-07
IKZF3	2.7881795618139336	1.101979910229847e-08	9.148030327241397e-07
BIN2	1.9296326393073873	1.110944090542935e-08	9.178107332639325e-07
MAP4K4	0.6710301724957581	1.1369727183401709e-08	9.259592034103079e-07
LHPP	-0.7593402800965912	1.1326629289710984e-08	9.259592034103079e-07
COL1A2	1.482148710658116	1.134026850709952e-08	9.259592034103079e-07
PXDN	1.2662389337401958	1.1531502549788916e-08	9.308898041524556e-07
PIF1	0.9585013706966174	1.1565946465871924e-08	9.308898041524556e-07
TIMP1	2.037321942155039	1.1592785037745897e-08	9.308898041524556e-07
BSND	-1.3254632046411476	1.1921904029337482e-08	9.349914064358793e-07
HSH2D	2.216308913335566	1.182545079147133e-08	9.349914064358793e-07
SH2D1A	1.9451038912418417	1.1870293803564347e-08	9.349914064358793e-07
BMP7	-1.1731575818492743	1.1941765194619523e-08	9.349914064358793e-07
CEACAM21	1.4921400653208856	1.1977700402613658e-08	9.349914064358793e-07
PARK2	-0.7192723398953387	1.202473817634598e-08	9.349914064358793e-07
CXorf21	1.4291680161685179	1.194731017820638e-08	9.349914064358793e-07
TEX2	-0.2751693232332766	1.2136834349790167e-08	9.394565831837578e-07
MPZL1	0.5762134042453546	1.2219618264036704e-08	9.416229607587744e-07
RNR1	-1.939522248408002	1.3089802275278597e-08	9.952883287539265e-07
TMEM87B	0.5339062598112232	1.3080471202225248e-08	9.952883287539265e-07
ADAM19	1.910803945060012	1.2976736455988006e-08	9.952883287539265e-07
SMOX	1.294331422756664	1.3154874060706008e-08	9.958297614941498e-07
APOBEC3G	1.4191564517742918	1.3319265291059652e-08	1.0038519945682854e-06
TNFSF13B	1.181595107840213	1.3541274463172425e-08	1.0161277745639955e-06
SLC43A3	1.0991392900369288	1.369103049806728e-08	1.0228985568642964e-06
ADGRE2	1.9447851440908295	1.3805019761102113e-08	1.0269500414492585e-06
CDH11	1.3542313199650575	1.3916864066410109e-08	1.0284698239827385e-06
ZBP1	2.3026922397271647	1.3945150662708222e-08	1.0284698239827385e-06
DIP2C	-0.59200859789288	1.4250481085762144e-08	1.046496867426225e-06
DGCR5	-1.2264074234565179	1.4478130273044881e-08	1.0586901728170351e-06
IL1R1	0.8797339594941569	1.4552587234923415e-08	1.0596256739191695e-06
IL10RA	1.8160681138276171	1.482442850419101e-08	1.0748648920507102e-06
ELK3	0.780509991709307	1.5165371877754286e-08	1.094965337593822e-06
NFKB1	0.5567718492512395	1.572930499156584e-08	1.1239373407649973e-06
MCU	0.356839253555874	1.564945082411225e-08	1.1239373407649973e-06
LAMC1	0.5992875341671482	1.5762854930421574e-08	1.1239373407649973e-06
ARHGAP25	1.2276099285281745	1.609972509803206e-08	1.1292150044268692e-06
RUBCNL	1.731447595284826	1.5966948954681094e-08	1.1292150044268692e-06
SPHK1	1.6768725742488133	1.6032875996104968e-08	1.1292150044268692e-06
FLJ16779	2.8387986733399595	1.6095206973077603e-08	1.1292150044268692e-06
LYZ	3.1802224221190905	1.6341513125175236e-08	1.141514477817119e-06
LINC00599	-1.626389659666076	1.6593315957901632e-08	1.1544110988687517e-06
NOD2	2.0226676475153225	1.6697838693903184e-08	1.1557559306617947e-06
TRIM22	1.168839755888202	1.6747161704771116e-08	1.1557559306617947e-06
TNFRSF1B	1.307895441958724	1.7054233401369556e-08	1.1626252477076739e-06
CD247	2.1713620242561937	1.7124747488843756e-08	1.1626252477076739e-06
LAT2	1.5664065584714137	1.702128104096623e-08	1.1626252477076739e-06
IRAIN	-0.6601114929353287	1.71418826493137e-08	1.1626252477076739e-06
LOC101927136	-3.515802044050937	1.7184986785250768e-08	1.1626252477076739e-06
RNF125	1.162821911275902	1.7659560195221585e-08	1.1900465976262265e-06
ANKS1B	-1.115167112464821	1.8020363703059202e-08	1.2096169135678488e-06
PLCB2	1.846455002660285	1.8102911971169105e-08	1.210429724951634e-06
GNB4	0.5763497038624017	1.8786268645057957e-08	1.2481708645331185e-06
PLEKHA4	1.317171664389095	1.881263116352873e-08	1.2481708645331185e-06
PTRF	0.6885158562680491	1.9645523756264923e-08	1.2934432192630515e-06
DNAJC27-AS1	-1.1161213184783163	1.9594718922445896e-08	1.2934432192630515e-06
ARHGAP9	2.02224207430846	1.988224272867901e-08	1.3040322864489316e-06
MMP14	1.0575131610460833	2.019477350755611e-08	1.319494250775073e-06
ITGAL	2.077042673690178	2.0774728276197845e-08	1.3522459496143325e-06
ESRRG	-0.8314007925308466	2.1031881622233796e-08	1.353602448675901e-06
DSE	0.7965462702725361	2.097139377145887e-08	1.353602448675901e-06
FAM78A	1.619165531383274	2.095963990028797e-08	1.353602448675901e-06
ISOC1	-0.606238683509174	2.1314103517236224e-08	1.3666475926872658e-06
NFKBID	0.9041249392630757	2.1668376816079405e-08	1.384198465455422e-06
SP140L	0.8710775883314508	2.1868417274411925e-08	1.391803268309239e-06
FLJ32255	1.1911709379723563	2.2058999867469565e-08	1.3987522277586604e-06
COL4A1	1.3039730620132026	2.2192058464125575e-08	1.4020159288512275e-06
SNORD116-24	-0.6949175634158555	2.2858441217380756e-08	1.4335746491951492e-06
TRAF1	0.9519522767641728	2.2823982045208597e-08	1.4335746491951492e-06
OLIG2	-1.9371449138697443	2.305112330884117e-08	1.4404018288695516e-06
PTEN	0.44729225472312883	2.3414431584007038e-08	1.4578028707955686e-06
CNTRL	0.8206678183048339	2.367977123700389e-08	1.4690006820818587e-06
AHCY	-1.022138466109256	2.431214374809077e-08	1.502805317148172e-06
CD96	2.4453182371562097	2.4644938960379617e-08	1.5179162404844564e-06
PSTPIP2	1.0586413308990092	2.5585066729222263e-08	1.5701920952676976e-06
GFI1	2.155576020679847	2.5802276630532683e-08	1.577189756305513e-06
LOC100506368	-1.0490303310229399	2.588265312372874e-08	1.577189756305513e-06
APAF1	0.5983191861123753	2.6142458856410238e-08	1.5818028626357519e-06
