id	logFC	P.Value	adj.P.Val
NR4A1	-4.97928065462912	1.8116747558082922e-10	3.1131819003809693e-06
FOS	-6.026181259412789	5.782476107163082e-10	4.2595355672364116e-06
DUSP1	-3.4387616161830206	7.436340026599881e-10	4.2595355672364116e-06
RGS1	-5.1397365187613975	1.6142287943510727e-09	5.975860150243947e-06
EGR1	-5.334209492755816	1.73878612379072e-09	5.975860150243947e-06
NR4A2	-4.782237459326512	3.2989772838330284e-09	9.448270940897793e-06
ATF3	-4.423022595290573	5.188902030325217e-08	0.00011998970837683475
CYR61	-2.8858712948389993	5.5861130529252677e-08	0.00011998970837683475
HEATR9	1.4720367567458794	7.255927968501807e-08	0.00013853985134526116
BEST1	1.1278790538066445	1.447032460646234e-07	0.0002276592330404919
MIR27B	1.7116436202457752	1.4573158539603182e-07	0.0002276592330404919
JUNB	-3.0127012569304323	2.784869674972393e-07	0.0003987933374560467
PYGO2	0.3439497369127711	4.4266490786453655e-07	0.0005467270094602296
BTG2	-2.2934450847021246	4.4542470510028017e-07	0.0005467270094602296
TMEM87B	-0.4965701534218745	5.353478063772408e-07	0.000613294446985767
FAM168A	0.2198650599361791	9.348224694561443e-07	0.0007973526853430048
SRRD	0.3439504121237338	1.0725713988679914e-06	0.0007973526853430048
GDF15	-2.678378720091354	8.206991129632467e-07	0.0007973526853430048
GEMIN7	0.4347236526979934	9.292955504192322e-07	0.0007973526853430048
POLR1C	0.4044247571512418	9.63465492838872e-07	0.0007973526853430048
JUN	-2.7835579564612143	1.1367755772553718e-06	0.0007973526853430048
FLJ31356	-2.0792745817070175	1.1381656104553318e-06	0.0007973526853430048
GPR161	0.7124755441894113	9.134194366075291e-07	0.0007973526853430048
VPS4A	0.31864678728938145	1.1600219467862616e-06	0.0007973526853430048
GPR179	1.5177470356431284	1.0985338716527976e-06	0.0007973526853430048
FOSB	-6.783620449552062	1.330646967165892e-06	0.000879455287837642
ZFP36	-2.9563506079689326	1.5151400710717425e-06	0.0009643024807887713
ODF2L	-0.5643203719506129	1.98702969207521e-06	0.0012134768175779311
C12orf43	0.43934372415640865	2.1316114720808596e-06	0.0012134768175779311
RGS2	-1.5947367991914332	2.245059376591566e-06	0.0012134768175779311
MOB1B	-0.5444990856535696	2.1239255041398937e-06	0.0012134768175779311
GDF11	0.7317755406222819	2.259733366066911e-06	0.0012134768175779311
CD55	-0.8670266831185067	2.3630025359725624e-06	0.0012181351166040287
TIMM50	0.29520737540915754	2.410183540766816e-06	0.0012181351166040287
OSM	-2.9371575372425767	2.6898710092641244e-06	0.001256648572172638
RGS16	-1.892659957577549	2.8518092962214066e-06	0.001256648572172638
CYB561D1	0.4769768600656086	2.740966218639175e-06	0.001256648572172638
DIRC2	-0.4072631500930175	2.5916429237381005e-06	0.001256648572172638
BRD7P3	-0.6887473967179343	2.8520306281851073e-06	0.001256648572172638
KIAA1107	-0.8184615269490623	2.969391977395345e-06	0.0012756507934890402
SPECC1L	0.27905203131259704	3.4119128807761147e-06	0.001430007583981872
IER2	-1.3263873193907152	3.516732606888155e-06	0.001438846026589668
CD69	-1.9186756905844495	4.0736893510469016e-06	0.0016279599490323245
NR4A3	-3.6509315420899595	4.416283082788517e-06	0.0016764532709706572
PTRH2	0.526140548340452	4.487712433929832e-06	0.0016764532709706572
ZFP36L1	-1.288299218569044	4.4578387270855845e-06	0.0016764532709706572
DNAJA3	0.22392237396595505	4.723759176231715e-06	0.0017155360231196097
DUSP2	-3.090967849723042	4.8918333992586636e-06	0.0017155360231196097
SLC2A3	-2.943046374652937	4.866115657218059e-06	0.0017155360231196097
RAB26	0.9728070027317335	5.008610389211299e-06	0.0017213592185641394
RELL1	-0.28769710035013496	5.438236431844445e-06	0.001832365781270881
CHIC1	-0.5180876108935859	5.890043884861807e-06	0.0018546699611847028
HIRA	0.2507122389268108	6.010169679223492e-06	0.0018546699611847028
BET1L	0.3249276251725828	5.8706986921466065e-06	0.0018546699611847028
PWAR5	-0.3068028551241664	6.044082741290931e-06	0.0018546699611847028
MIEF1	0.32988682075630926	5.896709496694676e-06	0.0018546699611847028
TMOD4	1.1605038713322857	6.564624298023225e-06	0.0019790614725830017
DGCR9	0.8905660149970824	6.902071489208379e-06	0.002044917180526841
CLEC2B	-0.8362897264444227	7.325388211189361e-06	0.0021335503562894573
KMT5C	-0.5946444194793123	7.665385870813585e-06	0.002195366513401011
NRAV	0.5473766771795603	8.106825268956595e-06	0.002283732547897543
DDX6	0.35632655020431514	8.246450941941591e-06	0.002285596983650392
ZNF79	0.38917459210010463	8.765628506487255e-06	0.002353571253991828
SMYD5	0.348732310670977	8.700454062326089e-06	0.002353571253991828
CIDECP	0.412059141082894	9.014956993146016e-06	0.00238327724569571
LOC440434	-0.3893000564701534	9.297531014329651e-06	0.0024207389840945562
LRRC70	-0.6225748148718875	1.0425817123108335e-05	0.0026346653153454945
EDC3	0.3524807856388179	1.0391856926153122e-05	0.0026346653153454945
ACACA	0.4515080980492172	1.1151502629179695e-05	0.0027126138250322673
LOC101926962	-0.8940521432119235	1.1725770838931506e-05	0.0027126138250322673
AAR2	0.27773215447875543	1.1547098837138421e-05	0.0027126138250322673
TPD52	-0.3678226424410749	1.1839271233555636e-05	0.0027126138250322673
PDCD11	0.3348371206338445	1.1822170238794678e-05	0.0027126138250322673
LOC101928143	1.0433626647802123	1.1109713754788014e-05	0.0027126138250322673
AIMP2	0.4080775041543738	1.1547801826787804e-05	0.0027126138250322673
DDX56	0.238040248473121	1.24269858558513e-05	0.0027225066858208957
PTGS2	-1.5642770988864356	1.207205571039657e-05	0.0027225066858208957
CSF3R	-0.9623296665747256	1.2327737411625647e-05	0.0027225066858208957
WDR26	-0.27687050614231623	1.2516179479739918e-05	0.0027225066858208957
INTS5	0.3447321525855571	1.3325561479924516e-05	0.0028269931910002823
RPARP-AS1	0.6015234833657548	1.331926217754981e-05	0.0028269931910002823
UBIAD1	0.39324084446013785	1.3508693468323215e-05	0.0028308949824349524
NPRL2	0.345078732202591	1.3843980705059128e-05	0.0028662043907920006
FAM210B	-0.25721724148102076	1.4358773201223117e-05	0.0029373947463073578
MIR3189	-3.262513521349984	1.4602187334750399e-05	0.0029520469077688335
PDLIM4	0.5689204717161811	1.536293208613745e-05	0.0029929440084406275
ZDHHC13	-0.335894541173273	1.511545747405391e-05	0.0029929440084406275
REM2	0.869760580112156	1.550116484818528e-05	0.0029929440084406275
SMCR8	0.28942089770455404	1.538644035474246e-05	0.0029929440084406275
IPMK	-0.5386034777326678	1.605770017330444e-05	0.0030659502197562605
ULK1	-0.6700168974989964	1.6616536129070055e-05	0.003137786338922416
MSMO1	-0.6890103560798533	1.7073528653799946e-05	0.00318903822159672
JMJD4	0.40167224839088433	1.7348569746088474e-05	0.0032055679840514444
NPL	-0.39556811935994496	1.7897828652595728e-05	0.0032718753996404787
CXCR4	-1.331662709444915	1.930379997353443e-05	0.0034917526183706913
CAD	0.404409886535781	2.0140697856935532e-05	0.00360518491639146
TRAPPC10	0.1186158094533507	2.079097392881442e-05	0.003634588232541649
BYSL	0.5731671373383538	2.0939492261500423e-05	0.003634588232541649
IP6K1	0.20884896172346679	2.078637935447294e-05	0.003634588232541649
XPO5	0.3000063707697791	2.179231419326433e-05	0.0037077141296738042
ARRB1	0.5857402547540929	2.170841259895085e-05	0.0037077141296738042
PPP1R3C	0.6261536836644304	2.219036069943175e-05	0.003709610762112283
LOC101927472	-1.7947204193152224	2.2235213483331303e-05	0.003709610762112283
SPRYD3	0.22586135200838164	2.4564804103181488e-05	0.00398227918593463
ETNK1	-0.36968938264210927	2.447531320921607e-05	0.00398227918593463
PRMT5	0.3612124626012516	2.4233706946279355e-05	0.00398227918593463
NSD1	0.38723149265449663	2.4888356472766425e-05	0.003997023529233815
NUSAP1	-0.6610477961952661	2.523578634629358e-05	0.004015294005321378
BRF2	0.5028887100281185	2.6155388729482363e-05	0.0041234330268571096
TMOD3	-0.3161519515758613	2.6959806382505875e-05	0.004173669485378207
TMED7	-0.8519949752539908	2.6809700481756096e-05	0.004173669485378207
LOC101928303	0.3298034231550506	2.7389376008950238e-05	0.004202312833373223
GADD45B	-1.9402750958555437	2.806898447123346e-05	0.0042684728243688125
TMEM199	0.23139478562395688	2.863922170921856e-05	0.004272062832245933
RAP1B	-0.6153637600697834	2.93356269905156e-05	0.004272062832245933
RRP9	0.43543500456314455	2.903193345392572e-05	0.004272062832245933
CNNM1	1.442150924126934	2.9237421672038373e-05	0.004272062832245933
RASD1	-2.381968431228646	2.8794440735395678e-05	0.004272062832245933
SETD4	0.3287622739572935	2.9698652685676772e-05	0.0042885852752157115
PHTF2	-0.4855110041426194	3.0306454559289437e-05	0.004304017480552312
HTT	0.23015109279039692	3.018929919397697e-05	0.004304017480552312
ZC3H10	0.42920260006707167	3.139964584477217e-05	0.00442271732948004
PSMC4	0.2140869954083211	3.2409473000718516e-05	0.004527840520685748
APEH	0.24936655869518987	3.326521109376781e-05	0.004583030032906969
GOLGA6L5P	-1.0551677127406895	3.371365077606424e-05	0.004583030032906969
SDHAF2	0.2913408981040284	3.4404729646473406e-05	0.004583030032906969
TEX41	-0.9281988328142647	3.433952635419683e-05	0.004583030032906969
KIFAP3	-0.41796779490160674	3.414925369252686e-05	0.004583030032906969
AGBL5	0.4550183451938725	3.407635084023306e-05	0.004583030032906969
ANKRD36BP1	-0.5364188498936926	3.517978109979461e-05	0.004650225833991312
ARHGAP35	0.19169887681120024	3.648243317735085e-05	0.004720139717257838
LINC00094	0.3200554619094458	3.600923368042687e-05	0.004720139717257838
CCL3	-3.5079873632240743	3.6807420979547854e-05	0.004720139717257838
PREB	0.4019875268618982	3.6750849249564314e-05	0.004720139717257838
DNAJB9	-0.6202653610115405	3.8030571558194376e-05	0.004840869197451942
NASP	-0.3076601997858095	3.8682176579963494e-05	0.004887606781985975
ZNF35	0.3262768538204366	3.899577575353694e-05	0.004891265770429042
CHMP1B	-0.2557516693605102	3.956118486100776e-05	0.004926227540953314
PA2G4	0.15571673923670915	4.1034914133746334e-05	0.004985021188449945
KLHL18	0.3021472532491458	4.134593200399045e-05	0.004985021188449945
ZBTB39	0.44326349907433915	4.102572889590692e-05	0.004985021188449945
PCED1B	-0.5013738124565092	4.055333935737515e-05	0.004985021188449945
ABCA5	-0.6095992126149739	4.148382390295287e-05	0.004985021188449945
POLDIP3	0.3202868922254485	4.301346598459139e-05	0.00513294027416124
PRPH2	1.154489237525448	4.375212601666376e-05	0.005155231275122832
MAVS	0.3174517971703228	4.380026572206317e-05	0.005155231275122832
ACBD5	-0.33193079108020385	4.4580748512843446e-05	0.0051761863678696065
ZNF408	0.2988938533568106	4.450396797561554e-05	0.0051761863678696065
RNF103	-0.34221146612263986	4.498058534501605e-05	0.00518755958770977
FSD2	1.0003690377306356	4.680356405731427e-05	0.005194643869253219
ENPP4	-0.4966567155688786	4.632479016160064e-05	0.005194643869253219
ATP1A1-AS1	0.5784299221916367	4.562663986362724e-05	0.005194643869253219
MNDA	-1.1296017488822123	4.610161811684437e-05	0.005194643869253219
GMPPA	0.2977556020241554	4.685578443518675e-05	0.005194643869253219
CYTIP	-0.9763680599529252	4.5978713589195525e-05	0.005194643869253219
FAM120AOS	0.19530073006375304	4.816243066942884e-05	0.005305276978355546
CYB561A3	0.28448459746118715	4.9486796602070075e-05	0.0054164402089807145
UBN1	0.21525075030925045	5.14478327007187e-05	0.00544636798311299
BRCA2	-0.5624200924220419	5.243194071296366e-05	0.00544636798311299
KBTBD2	-0.5552370015250929	5.239303695602163e-05	0.00544636798311299
TRAF3	0.2712759913474656	5.26649752416193e-05	0.00544636798311299
MIR3619	0.6789999014474324	5.172271558774314e-05	0.00544636798311299
GEM	-1.418772972329144	5.1284425717739685e-05	0.00544636798311299
SNORD97	-1.277934295369377	5.060947496838423e-05	0.00544636798311299
LGR4	-0.3091218022713189	5.294890935530431e-05	0.00544636798311299
MED18	0.43840424195612826	5.32466143600432e-05	0.00544636798311299
TOE1	0.29659821362731087	5.1667705087880096e-05	0.00544636798311299
MGC16275	0.6347084722019583	5.24127842908148e-05	0.00544636798311299
CCDC153	0.6471922594826589	5.4312495460676045e-05	0.005522520248498563
MRAS	0.4298048755156909	5.730135037398834e-05	0.005765705030167341
PTGES3	-0.6123679537452151	5.737520717869037e-05	0.005765705030167341
PSMF1	0.20492961439070356	5.904864532598826e-05	0.005899371635359199
NFKBID	-1.3480392142597832	6.143410839881718e-05	0.006102218027313725
WDR44	-0.23015665475903369	6.371046056921589e-05	0.0062919572093184245
KCNE3	0.5555826955816503	7.486302109757302e-05	0.00629913644690216
DIAPH2	-0.6625450550544301	6.47910382818099e-05	0.00629913644690216
NANOS1	1.0450022584611727	6.981461701979978e-05	0.00629913644690216
PIK3CA	-0.4984016019973936	7.622840309092059e-05	0.00629913644690216
NEAT1	-0.8506207471882767	6.638962960318147e-05	0.00629913644690216
ELOVL1	0.35351043104796176	7.351668959586414e-05	0.00629913644690216
KIAA0513	0.2593026529639424	7.3745159115349e-05	0.00629913644690216
BOLA3-AS1	0.6023635578162763	7.328160153255707e-05	0.00629913644690216
GOLGA6L3	-1.0629795486681077	6.451322457258714e-05	0.00629913644690216
NDFIP2	-0.2932018998576922	7.638038917512073e-05	0.00629913644690216
LINC00092	0.8948188555664416	6.99531454181198e-05	0.00629913644690216
PIP4K2B	0.2892365736924525	6.785098525639426e-05	0.00629913644690216
DNAJC14	0.24264576003384875	7.659257676031728e-05	0.00629913644690216
NKPD1	1.1749331494075204	6.76170908984856e-05	0.00629913644690216
MAP6D1	0.6834829108184595	6.933726405759769e-05	0.00629913644690216
BLNK	-0.3639954347104766	7.391050205420915e-05	0.00629913644690216
TMEM216	0.6412909115886372	7.297193310025047e-05	0.00629913644690216
NABP2	0.3597083542543036	7.45615127979305e-05	0.00629913644690216
PEX5	0.21745988701585084	7.477784442707994e-05	0.00629913644690216
CEP57L1	-0.3565095566103569	7.326006884634499e-05	0.00629913644690216
NEDD1	-0.48135448781210677	6.931619696211758e-05	0.00629913644690216
UBE2A	-0.31582976481331393	7.586183517190402e-05	0.00629913644690216
C1orf123	0.3687898689211746	6.948667466877425e-05	0.00629913644690216
WSB1	-0.44202254481869296	7.567630521969961e-05	0.00629913644690216
C1orf210	0.5350951033488798	7.457233136153495e-05	0.00629913644690216
HSF2	-0.3388965486325848	7.07209045545469e-05	0.00629913644690216
HNRNPA1	-0.710552185783822	7.215404841044938e-05	0.00629913644690216
DCTN5	0.2834519741373658	7.561309534796124e-05	0.00629913644690216
SAFB2	-0.3109879722561697	7.370246671561271e-05	0.00629913644690216
GPAT3	-0.9476311802838069	6.68017031299895e-05	0.00629913644690216
NLK	-0.323850779125479	7.423894686613608e-05	0.00629913644690216
SLC25A36	-0.3965616930540019	7.372291990186732e-05	0.00629913644690216
WARS2	-0.26024650648662195	7.029794661301093e-05	0.00629913644690216
ZZEF1	0.16664654703428106	6.613084107086496e-05	0.00629913644690216
MFSD2B	0.9327099200438074	7.661310040750416e-05	0.00629913644690216
LOC101929340	0.5984282487770471	7.832027566881573e-05	0.006348375552325139
DNAJB2	0.2600827826746386	7.82990824038209e-05	0.006348375552325139
TLCD1	0.4579516194298918	7.781486532999619e-05	0.006348375552325139
COG2	0.29057372091451406	8.240960771301919e-05	0.006361299829059775
MTFR1L	0.2759712737901303	8.146983976654317e-05	0.006361299829059775
TMEM87A	-0.33609852509727034	7.935206848284591e-05	0.006361299829059775
MYO1H	1.0967646919277874	7.921842482724946e-05	0.006361299829059775
PGAM5	0.399063083243961	8.095456548011148e-05	0.006361299829059775
EVI2B	-0.8562666167330262	8.029949231182017e-05	0.006361299829059775
MIR3916	-0.3319320972977833	8.049402085666383e-05	0.006361299829059775
VAMP4	-0.39162601490664883	8.170257462529694e-05	0.006361299829059775
GCN1	0.2518429282468784	8.226709713546535e-05	0.006361299829059775
ZC3HC1	0.23159327551306674	8.255178432730038e-05	0.006361299829059775
CNPY4	0.44537842155595797	8.242177009482229e-05	0.006361299829059775
C9orf163	0.6124665199271568	8.3915406060547e-05	0.006437510436359106
SLC46A3	-0.550123803987077	8.660364282696864e-05	0.006495358807058152
YKT6	0.37067063569335446	8.595326258379819e-05	0.006495358807058152
PRPF19	0.20039915103221695	8.616664646305767e-05	0.006495358807058152
MIR23B	1.448781140246326	8.573439208547813e-05	0.006495358807058152
ADAT1	0.2611968863687224	8.731540295800937e-05	0.006495358807058152
MMACHC	0.5098013560744032	8.694639851842576e-05	0.006495358807058152
GHRLOS	0.5712068782854125	8.678890171130692e-05	0.006495358807058152
TRIM25	0.31398188829655815	8.926154576407835e-05	0.00649973848769807
GLS	-0.4315786903353409	8.961660196892851e-05	0.00649973848769807
CIR1	-0.6788393932439725	8.898726781265051e-05	0.00649973848769807
C8orf33	0.31529678357191493	8.831499654032588e-05	0.00649973848769807
ST3GAL6	-0.5310885409153023	8.866597156498697e-05	0.00649973848769807
EGR3	-3.3426765050753673	8.96437396173442e-05	0.00649973848769807
CA8	-1.1430087296566542	9.254844915872417e-05	0.006682153572871916
PXK	-0.3032237191480789	9.327795956210714e-05	0.00670664626408054
TRIM46	-0.9806760789189557	9.633460655461779e-05	0.0068975578293106335
WASL	-0.3488985749594118	9.695527638747252e-05	0.006913192819262771
LIMS1	-0.2891249636538795	9.81444898163791e-05	0.0069690698884490015
PES1	0.1594707726932203	9.864994492092404e-05	0.006976134376630283
LOC105375787	-0.890153544475246	0.0001010585841031302	0.007112206737537404
PPP1R15A	-1.2405663787974657	0.00010140192334128631	0.007112206737537404
HNRNPA3	-0.4560315243412312	0.00010209995263319395	0.007125878334561623
CRKL	0.169744361283092	0.00010242620743928775	0.007125878334561623
LCMT2	0.28377545809003557	0.00010296574134420506	0.007134529432495241
LOC400684	0.7715757480764074	0.00010645229062616367	0.00728795283713146
CHTF8	0.3365092157190084	0.00010619629297859338	0.00728795283713146
NEIL2	0.40694219471186877	0.00010605591972909452	0.00728795283713146
MARS	0.2103391406376769	0.00010705622525768016	0.007300214979476094
RSRC2	-0.6149215112545381	0.00010778919802366614	0.007321144580390035
ZNF70	0.5519281672739211	0.00010958308570313999	0.007413684034341565
SLC35B1	0.43693240653271026	0.00011296782559654835	0.007582965293168308
PUF60	0.270451928760604	0.00011283626491142982	0.007582965293168308
RBP5	0.34025958475094953	0.00011390378757633553	0.00761604157864494
GLS2	0.4257367512380519	0.00011449270131029096	0.007625746431457518
PKD1L3	0.8105118255797965	0.00011556533959836189	0.007628707773757989
KATNBL1	-0.3720406651188064	0.00011586899027879627	0.007628707773757989
SBDSP1	-0.4628043409849063	0.00011509638511658527	0.007628707773757989
GNA13	-0.37511175818375797	0.00011632449859303714	0.007629466350468512
FCGR2A	-0.5872519740954694	0.00011829451781441319	0.007670841487256136
STOML1	0.4675986734295545	0.00011789920639073936	0.007670841487256136
ZBTB11-AS1	0.3808604498559216	0.00011771190841659633	0.007670841487256136
COPS7A	0.2645881115150175	0.00011882306756074599	0.007676148845728792
VEGFA	-0.42512097149071515	0.0001198307066867832	0.007712250425863979
TEX2	0.22378472395243243	0.00012099287535754607	0.007757990933373402
FAM91A1	-0.15583302273740607	0.00012145021192375126	0.0077583659542666975
C11orf96	-1.637334594719274	0.0001232424805852556	0.00781475566928794
FAM49B	-0.3234471603389739	0.00012282925606133481	0.00781475566928794
AHCY	0.3995295806060142	0.0001246149554153646	0.007872733065653035
CIAO1	0.17601806162781308	0.0001275438690957248	0.008028255848135294
BMT2	-0.31102923608904653	0.00012862811986684544	0.008066954787561576
PTPA	0.3167042990805964	0.00012955668521253747	0.00809564392251725
CFAP100	0.7154002280605649	0.00013030764989562283	0.008113067593501387
PDCD4	-0.5449757061130462	0.00013205804118173232	0.008143516095751528
IRF2BP2	-0.434778716508573	0.00013145599912283324	0.008143516095751528
LOC101929882	-0.4889139092803996	0.0001322184002976418	0.008143516095751528
ELOVL4	-0.8050105680141479	0.00013392920241588822	0.008219426479695082
POLR1B	0.2983360565264732	0.00013771639510720793	0.00827583071605843
PYCRL	0.41909259486942574	0.00013650882717761894	0.00827583071605843
EIF2B4	0.2306624034450273	0.00013954325859943804	0.00827583071605843
PPARA	0.3473888154649831	0.00013966427535247583	0.00827583071605843
RRP36	0.21256803027114302	0.00013663959061844332	0.00827583071605843
C22orf29	0.26446905633581963	0.0001384813969324963	0.00827583071605843
TK2	0.2350505146459536	0.00013923122047477287	0.00827583071605843
MSI2	-0.2057949638843919	0.0001393943289867053	0.00827583071605843
CBX8	0.5539809058434235	0.00013868895002200942	0.00827583071605843
UQCC2	0.6136730885794783	0.00013602093515503337	0.00827583071605843
NAT9	0.3755840616317112	0.00014180214001468177	0.008309407927565397
SNX11	0.4740648251044757	0.00014148708073272105	0.008309407927565397
GPATCH3	0.22521128055661066	0.00014305813623400658	0.008309407927565397
SCML1	-0.5875492100746911	0.0001424289707792979	0.008309407927565397
SEC14L1P1	0.5580563419368048	0.00014361581439053324	0.008309407927565397
JRK	0.43742298579845773	0.00014346592038104453	0.008309407927565397
ELF3	-1.3041654551146902	0.00014276769672210159	0.008309407927565397
NMT1	0.1848843699514333	0.0001479222774299279	0.00832081866835071
WNT4	0.832149641909937	0.0001476703797087931	0.00832081866835071
CA14	0.6813590432275927	0.00014865522178675908	0.00832081866835071
TAF12	0.3221663844918847	0.0001464778628528647	0.00832081866835071
TMEM138	0.4069256820792777	0.00014486060889876425	0.00832081866835071
ADAMTS4	-3.353256190871294	0.0001485594254201357	0.00832081866835071
XBP1	0.46310024282131224	0.0001479944207882511	0.00832081866835071
GOLT1B	-0.67362666940131	0.00014828117024910659	0.00832081866835071
CHRNB2	1.114564642824182	0.0001457178425283259	0.00832081866835071
EGR2	-3.0962091487006944	0.00014817161950160318	0.00832081866835071
UNC119B	0.2263834545745098	0.0001494260960818728	0.008336811802178254
KIF11	-0.5690418473788048	0.000151678412232513	0.008376807814456436
PRR14L	0.24045976884074705	0.0001522660691218688	0.008376807814456436
UBA5	-0.3929072502565347	0.00015355531084460997	0.008376807814456436
GBP2	-0.5931931678748867	0.0001535152355475393	0.008376807814456436
ZNF3	0.3318583171171987	0.00015242929440401483	0.008376807814456436
GEMIN4	0.27319927608100336	0.00015353410875387763	0.008376807814456436
ITGAV	-0.4013245118625228	0.0001517801461251817	0.008376807814456436
RAF1	0.16825899575254333	0.0001546096108459081	0.008381108999293644
CTNNAL1	-0.552218022919611	0.00015450144854602682	0.008381108999293644
MPI	0.29431950645049376	0.00015578978847130605	0.008418527437392841
RNF121	0.2966383789859872	0.00015887332334114725	0.008558241969574528
IL18	-0.6709830078515182	0.00016053760089926458	0.008620869168290508
TIGD6	0.3348535986633472	0.00016316045961532166	0.008698189771188271
ELK3	-0.3081459713134098	0.0001632719390644451	0.008698189771188271
METTL13	0.2659054581961957	0.00016349600186765665	0.008698189771188271
POT1	-0.50926932309957	0.00016796123165928773	0.008908166064300001
HERPUD2	-0.15710933639608093	0.0001689383353315598	0.008932419551807765
ARFGAP2	0.2532905061063939	0.00017006157345247777	0.008964227233764964
CTSL3P	1.397150925994186	0.0001719463043748495	0.00900327484663026
DSG2	-0.4178812303705133	0.00017237415180059096	0.00900327484663026
IRS2	-0.807994917742981	0.00017137262160174435	0.00900327484663026
TIMM22	0.47065684226994975	0.0001737694029206296	0.009028716825319113
NME6	0.39989999245367436	0.000173912085031461	0.009028716825319113
RHOB	-1.012169819132417	0.0001778645917504225	0.009206099833250783
SCAMP1	-0.4525224870371307	0.0001796811957203302	0.009244436129515431
POLR2D	0.28607600923141696	0.00017935402835259905	0.009244436129515431
SRPRB	0.30195031090758917	0.00018118582317562765	0.009294021449104434
ACTR6	-0.6975466390348917	0.00018498538484980372	0.009460681110889962
ARL15	-0.536969038492165	0.0001862822131378233	0.009496361855126168
CENPO	0.24767141038940643	0.00018678830930124796	0.009496361855126168
RMND5B	0.2700296902338071	0.00018812990422625034	0.009536354791220902
ZNF557	0.37567096397429545	0.0001899205744575851	0.00957066026826728
LOC644656	0.9147577832437861	0.0001897137489639969	0.00957066026826728
TMEM218	0.26275235787660556	0.00019476822095612758	0.009773482718088214
ARMCX3	-0.3749887191028556	0.0001957258356413068	0.009773482718088214
OXA1L	0.20046547591149633	0.00019678916552947639	0.009773482718088214
NAE1	-0.46588917412809927	0.00019639059940217493	0.009773482718088214
KLF4	-1.2601524618481044	0.00019668353550790363	0.009773482718088214
LIN9	-0.606068073071528	0.00019806110380953535	0.009808305498164424
ABHD1	0.6583669855240304	0.00019944640475677425	0.009848525917644853
PGAP2	0.29408609193195545	0.00020091606937467434	0.009892669731044136
RBM33	-0.31988853918227456	0.00020155555113189746	0.00989580168757293
PSKH1	0.3125060196889393	0.00020302420421966052	0.009939509758719791
CXCL2	-2.9313501822003936	0.00020439132032441847	0.009955397553991774
