id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ADH1B	0.843324249818425	12.2046558038438	4.04770483990984	0.000388330238045323	0.00318675587897366	-0.00519834108974226
PLCL1	-0.627833732916308	12.1381978951569	-4.04641987819553	0.000389656408178223	0.00319611251462271	-0.00842461692634178
HSPA4L	-0.76605280353146	10.3283544749506	-4.04613970801008	0.00038994615553904	0.00319696313777809	-0.00912803748770319
PROM1	1.50703991208408	11.9651980636899	4.04561414052924	0.000390490261614004	0.00319944337350131	-0.0104475462114602
CDH20	-2.07003074762733	7.96060922975099	-4.04548791173848	0.000390621054329943	0.00319944337350131	-0.0107644552501682
FCHSD2	0.61340752572702	11.6485624089362	4.04446008782818	0.000391687648514743	0.00320665104910783	-0.0133448223552577
EBI3	0.965630089742994	6.77791975186135	4.04418447670672	0.000391974143572505	0.00320666482937516	-0.0140367239743089
PRDM8	1.12067124505513	7.1891382897989	4.04409947186575	0.000392062546934195	0.00320666482937516	-0.0142501203640171
FAM84A	0.923754188808445	9.37445754176045	4.04243986926466	0.000393792442940206	0.00321928132230471	-0.0184161962518177
MCRIP2	-0.774055594789223	11.117808511726	-4.04152891988747	0.000394745171402196	0.00322413383195814	-0.0207027810324805
CNTN3	-0.596928675294773	9.98793379505065	-4.04151355038263	0.000394761265272342	0.00322413383195814	-0.0207413592463341
TNFAIP8L1	-0.483720573142577	11.0270006226607	-4.04088324696925	0.000395421832202659	0.0032279946625038	-0.0223234243387722
KIF5C	0.814266557591117	7.83401203084698	4.03971676480123	0.000396647196615879	0.0032347420406843	-0.0252511593275715
LOC101927560	-0.648447208342987	6.65770143135819	-4.03942541813413	0.000396953833573322	0.0032347420406843	-0.025982376923313
ESRRA	-0.581290517906545	12.0233589502784	-4.03941416879031	0.000396965677981525	0.0032347420406843	-0.0260106101309567
ACAA1	-0.958928524180877	13.6385911222995	-4.03938030390086	0.000397001336347951	0.0032347420406843	-0.0260956029364579
KLC1	0.400127522018511	12.3321732751027	4.03797071392258	0.000398488381166752	0.00324531959335046	-0.029633200041248
ANOS1	0.531867650846694	7.15256246475478	4.03749121021829	0.000398995482918436	0.0032479101745478	-0.0308365317144741
CDYL2	-0.302069827533934	10.7172475803058	-4.0364521123341	0.000400096569579082	0.00325533117975707	-0.0334440777476761
ARID5A	0.722424808138673	9.88417907792037	4.03600556450711	0.000400570676142662	0.0032576462370258	-0.0345646142737115
LYAR	0.527535477676312	7.02411574418943	4.03568095432949	0.000400915667089709	0.00325890956635267	-0.0353791517779838
CCSAP	0.465828519195021	8.44458596591807	4.03345015583187	0.000403294459144539	0.00327553363549938	-0.0409764591066875
LOC100506124	-0.801905134805542	8.57264527656224	-4.03315949367962	0.00040360542638367	0.00327553363549938	-0.0417057109112706
FAM124A	-0.648549245088061	10.2628723338283	-4.03281067677692	0.000403978922838393	0.00327553363549938	-0.0425808538357026
C1orf56	-0.422272068878767	9.08966337147958	-4.03273026858198	0.000404065068374053	0.00327553363549938	-0.0427825867205529
