Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5103468376566596	2.1348877139726863	0.0	0.000508320402375729	0.005	29/29	49.39%	LAMP3;SELL;C1S;ISG20;CASP1;GBP2;IL7;CD74;B2M;IFITM3;IFITM2;IFITM1;RTP4;PLSCR1;OASL;SAMD9;NMI;SP110;PARP14;IRF1;IL4R;IFI30;MX1;CSF1;IRF9;IRF7;SAMD9L;TXNIP;UBE2L6
prerank	HALLMARK_MITOTIC_SPINDLE	0.4719309794842163	1.9599901588379318	0.0028011204481792717	0.005218756131057486	0.056	25/27	47.20%	TOP2A;DOCK2;CENPF;ANLN;TPX2;BUB1;BIRC5;FLNA;LMNB1;BRCA2;MARCKS;KIF3C;ARHGAP4;PIF1;KIF4A;PREX1;MYO9B;CNTRL;MID1;TIAM1;NIN;ARHGEF2;FSCN1;CCDC88A;ECT2
prerank	HALLMARK_E2F_TARGETS	0.4539597967890178	1.9525467903775862	0.002758620689655172	0.005161407162584325	0.059	27/32	43.44%	MELK;MYBL2;MKI67;TOP2A;PTTG1;KIF18B;E2F8;MYC;AURKB;BIRC5;LMNB1;BRCA2;TACC3;ASF1B;CDKN1A;HMGA1;KIF4A;CDCA8;CDC25B;DIAPH3;ATAD2;STMN1;NAP1L1;DCK;CKS2;MTHFD2;BUB1B
prerank	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.5815597893896626	1.9456557518355877	0.0	0.005032371983519718	0.062	9/14	23.47%	DAPP1;IL2RG;LCK;PRKCB;FASLG;SFN;CXCR4;CAMK4;SLA
prerank	HALLMARK_G2M_CHECKPOINT	0.4297023370729613	1.897575112925228	0.005578800557880056	0.0070080439474200515	0.09	26/37	37.05%	MYBL2;MKI67;UBE2C;TOP2A;E2F2;CENPF;PTTG1;TPX2;BUB1;MYC;AURKB;CDC7;CDC6;BIRC5;TROAP;LMNB1;BRCA2;MARCKS;TACC3;HMGA1;KIF4A;BCL3;POLQ;TGFB1;CDC25B;E2F1
prerank	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.43781396424292895	-1.8764498126721978	0.002857142857142857	0.04350927246790299	0.057	17/18	48.53%	ALDH6A1;ACAA1;NQO2;PHYH;ACADSB;SUCLG1;IDH1;MAOB;MRPL34;ETFB;ECHS1;CYB5A;ECI1;ACADM;SLC25A20;ACO2;GLUD1
prerank	HALLMARK_PANCREAS_BETA_CELLS	-0.5997256219399468	-1.8369108777131309	0.007874015748031496	0.028530670470756064	0.076	7/8	31.85%	ABCC8;PKLR;VDR;SLC2A2;HNF1A;SYT13;DPP4
prerank	HALLMARK_COAGULATION	0.35324721520392244	1.7213845327162431	0.016129032258064516	0.029425397292525017	0.323	22/50	24.71%	MMP9;MMP7;C3;PLEK;TIMP1;C1S;VWF;COMP;C1QA;APOC1;C1R;ANXA1;TFPI2;FN1;CLU;ITGB3;SERPINE1;CTSK;CFH;SERPING1;MMP11;FBN1
prerank	HALLMARK_APICAL_JUNCTION	0.33405690059472865	1.6719664312451923	0.013140604467805518	0.041179932832462	0.44	46/58	50.92%	MMP9;VCAN;RAC2;CADM3;PTPRC;LAMC2;CD86;VWF;CD209;COL16A1;MDK;TGFBI;CDH11;VCAM1;ICAM1;FBN1;ZYX;CDH6;CLDN4;ACTN1;CDH3;LAMA3;TRAF1;LAYN;SDC3;EVL;YWHAH;BMP1;ITGB4;MMP2;CNN2;ACTG1;PECAM1;SYK;TNFRSF11B;ITGB1;NLGN3;MPZL2;FSCN1;VASP;ITGA3;ARPC2;ARHGEF6;GNAI2;ACTB;CERCAM
prerank	HALLMARK_UV_RESPONSE_DN	0.3767634510771713	1.6664127780847688	0.015471167369901548	0.04025897586815774	0.453	31/37	51.01%	COL1A1;RUNX1;HAS2;COL3A1;RGS4;MYC;COL1A2;ANXA2;CELF2;ITGB3;SERPINE1;FHL2;COL11A1;LPAR1;COL5A2;PIK3CD;NRP1;FZD2;RND3;ABCC1;GJA1;PLCB4;MET;EFEMP1;GRK5;PDGFRB;PMP22;LAMC1;SLC7A1;NOTCH2;MAP1B
