Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	HALLMARK_ALLOGRAFT_REJECTION	-0.5045068316893979	-2.0568794672518904	0.0	0.00013163132954063876	0.001	69/168	16.61%	IL6;IL1B;INHBB;CCL4;CXCL13;BCL3;MMP9;LIF;CCL2;KLRD1;ICAM1;CD86;HLA-DMA;IL18;GLMN;TLR2;IL18RAP;CD96;CD3G;GBP2;TGFB2;CCL22;PTPRC;CXCL9;CD3E;ITK;STAT4;EIF3J;IL2RG;ST8SIA4;FCGR2B;PRF1;FAS;IRF8;WAS;HIF1A;IFNGR1;TLR1;FGR;ITGB2;CCL5;NLRP3;LY75;MAP4K1;CTSS;TPD52;TLR6;SPI1;NOS2;IL2RB;IL15;EIF3A;ZAP70;CD7;HLA-DQA1;INHBA;BCL10;GZMB;CD28;CD247;CD47;ABCE1;ETS1;LCP2;SRGN;TLR3;CCR1;CD8B;FASLG
prerank	HALLMARK_P53_PATHWAY	-0.48736681045366315	-2.034079575079343	0.0	0.00012066205207891887	0.001	36/183	10.43%	FOS;ATF3;JUN;BTG2;TNFSF9;RGS16;INHBB;ZFP36L1;KLF4;PPP1R15A;HBEGF;LIF;PLK3;RRAD;CDKN1A;SLC7A11;GADD45A;SLC19A2;MXD1;TSPYL2;ZBTB16;DDIT3;KRT17;EPHA2;PLK2;FAS;NDRG1;SAT1;DNTTIP2;UPP1;APP;TM4SF1;RHBDF2;RB1;FOXO3;PTPRE
prerank	HALLMARK_TGF_BETA_SIGNALING	-0.5515633430669342	-1.8565444603331305	0.0	0.0011138035576515586	0.01	19/52	22.21%	JUNB;SERPINE1;PPP1R15A;KLF10;SLC20A1;THBS1;ARID4B;CDH1;BMP2;UBE2D3;TGIF1;SKIL;RAB31;TJP1;SMAD3;WWTR1;TGFB1;ENG;ID2
prerank	HALLMARK_MTORC1_SIGNALING	-0.44368392866776585	-1.8547744305551228	0.0	0.0011376707767440921	0.011	65/193	17.70%	SLC2A3;BTG2;CXCR4;PPP1R15A;BHLHE40;LDLR;CDKN1A;STC1;HSPE1;NAMPT;DAPP1;NFIL3;IFRD1;SLC7A11;SQLE;INSIG1;STARD4;ERO1A;DDIT3;TFRC;BUB1;ATP6V1D;LGMN;ME1;PLOD2;RAB1A;IDI1;TBK1;ITGB2;HSP90B1;UCHL5;HSPD1;SC5D;SLC7A5;USO1;CYP51A1;ASNS;FGL2;CD9;SKAP2;SLC6A6;TES;PDK1;PSMC6;UBE2D3;GCLC;GBE1;PSMD14;UFM1;CCNG1;HSPA9;SLC2A1;PSMA4;ACSL3;P4HA1;MTHFD2;RDH11;HPRT1;SQSTM1;IGFBP5;HMGCS1;PSMD12;HMGCR;NUPR1;DDIT4
prerank	HALLMARK_COAGULATION	-0.44430248435159597	-1.7359410157703972	0.0018181818181818182	0.005019541366483025	0.05	33/117	11.97%	FGA;MAFF;SERPINE1;MMP9;APOC3;THBD;OLR1;CFI;CFB;DUSP6;HRG;MMP7;DPP4;F3;PLEK;FGG;CTSV;PROS1;LGMN;CLU;THBS1;GDA;LAMP2;TFPI2;MMP3;HTRA1;PLAT;SERPING1;CD9;PROZ;SPARC;ANXA1;MMP14
prerank	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.41759766637790113	-1.7070412368925296	0.0	0.007149226585675943	0.073	24/181	6.70%	FOS;EGR3;INHBB;ELF3;KLF4;CYP26B1;KLF10;BHLHE40;HES1;MYC;GJA1;CISH;MYBL1;MUC1;UGCG;CALCR;SLC19A2;DYNLT3;REEP1;TGM2;TSKU;HSPB8;SH3BP5;NBL1
prerank	HALLMARK_G2M_CHECKPOINT	-0.40941913599268376	-1.6900717036275095	0.0	0.007921108830592556	0.085	71/177	23.77%	MYC;BCL3;CENPF;TOP2A;ARID4A;KIF20B;MT2A;UBE2C;SMC4;NUSAP1;SQLE;KIF11;BRCA2;CKS2;PTTG1;MKI67;BUB1;HIF1A;RPS6KA5;DBF4;TPX2;ATRX;MYBL2;SLC12A2;TOP1;SLC7A5;KIF23;KNL1;SLC7A1;HNRNPU;BARD1;MARCKS;NCL;NASP;CDKN1B;SYNCRIP;TROAP;CUL3;RACGAP1;CASP8AP2;RAD21;HNRNPD;SRSF10;SAP30;PDS5B;PURA;KIF5B;TMPO;MTF2;TLE3;SMAD3;E2F2;LBR;SMC2;TGFB1;ORC5;KIF4A;CCNB2;CUL5;LMNB1;CDC6;RAD23B;XPO1;PLK4;WRN;AURKB;CDK1;MNAT1;CHAF1A;CDC7;STIL
prerank	HALLMARK_UV_RESPONSE_DN	-0.41975708685592983	-1.6842515002725693	0.0017094017094017094	0.007561488596945582	0.086	37/138	18.47%	DUSP1;SERPINE1;BHLHE40;MYC;GJA1;LDLR;PTGFR;TFPI;INSIG1;RUNX1;F3;EFEMP1;PLCB4;KIT;PLPP3;COL11A1;ATRX;CACNA1A;DAB2;RASA2;SLC7A1;RBPMS;PHF3;CDKN1B;ATP2B1;ZMIZ1;SCHIP1;CELF2;MAGI2;TGFBR3;DDAH1;RGS4;NEK7;IGFBP5;MET;TJP1;NIPBL
prerank	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.46173798688612444	-1.6590378492490518	0.008802816901408451	0.00944974386807533	0.111	17/72	10.78%	ATF3;PLAUR;ERRFI1;LDLR;NFIL3;SQLE;STARD4;AVPR1A;LGMN;PNRC1;CLU;LPL;IDI1;SC5D;CYP51A1;CD9;TP53INP1
prerank	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.3993377182355481	-1.637393658886753	0.0017064846416382253	0.011728351462070914	0.135	43/179	16.64%	FOS;EGR3;DUSP2;ZFP36;CYP4F11;KLF4;CYP26B1;S100A9;CISH;TOP2A;PTGER3;AGR2;CALCR;DYNLT3;IGSF1;PDCD4;NAB2;BTG3;HSPB8;NBL1;ISG20;TFPI2;SLC7A5;CDH1;CD9;SLC16A1;HR;RBBP8;TSPAN13;AFF1;SNX10;CA12;PCP4;PERP;TIAM1;DNAJC1;CA2;OVOL2;PDLIM3;RAB31;CXCL14;HPRT1;TPBG
prerank	HALLMARK_ANDROGEN_RESPONSE	-0.41842252017917225	-1.592908997062893	0.005226480836236934	0.015444742666101614	0.179	48/96	29.57%	ADAMTS1;HPGD;DNAJB9;INSIG1;SLC38A2;TARP;MAF;UAP1;NDRG1;ZBTB10;SAT1;IDI1;ITGAV;ELL2;TPD52;ARID5B;GNAI3;SRF;ZMIZ1;ACSL3;TSC22D1;RPS6KA3;APPBP2;HMGCS1;HMGCR;CDK6;SMS;IQGAP2;SELENOP;LMAN1;TMEM50A;AKAP12;B4GALT1;TMPRSS2;LIFR;SGK1;MYL12A;B2M;GPD1L;PLPP1;ELOVL5;INPP4B;CENPN;PIAS1;PGM3;DBI;HERC3;NKX3-1
prerank	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.35567637591361934	1.5497624726864792	0.009501187648456057	0.03507194244604317	0.159	67/184	24.10%	SURF1;UQCRQ;NDUFB7;TIMM8B;NDUFA2;MRPS12;COX6A1;MRPL11;NDUFB2;CYC1;HSD17B10;MRPL34;MGST3;SLC25A11;TIMM10;NDUFS8;PHB2;ACAA1;COX6B1;TOMM22;ECI1;MRPS11;POLR2F;ETFB;UQCR11;NDUFS7;COX4I1;NDUFS3;COX8A;ATP6V1F;TIMM13;NDUFB1;NDUFA7;NDUFB4;MRPS15;FXN;NDUFA4;COX7B;NDUFA8;GPX4;COX5B;NDUFA3;TIMM50;HTRA2;BAX;NQO2;CYB5A;UQCRFS1;UQCR10;COX7C;COX7A2L;NDUFA6;MRPL15;IDH3G;COX7A2;SLC25A3;NDUFB8;NDUFV1;UQCRH;ECH1;UQCRC1;ECHS1;ATP6V0B;COX5A;NDUFAB1;OXA1L;SDHC
prerank	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.37098314781799685	-1.5459706978740997	0.001697792869269949	0.023825270646855617	0.275	39/192	9.52%	IL6;JUN;CXCL8;GADD45B;SERPINE1;CXCL1;GEM;PLAUR;CXCL6;RHOB;GJA1;PTHLH;TNFAIP3;OXTR;VCAM1;GADD45A;LOX;TGM2;SPP1;FAS;ABI3BP;PLOD2;NNMT;VEGFA;PCOLCE2;COL11A1;SAT1;THBS1;APLP1;ITGAV;TPM4;SERPINE2;SNTB1;TFPI2;FERMT2;MMP3;ITGB1;HTRA1;DAB2
prerank	HALLMARK_MITOTIC_SPINDLE	-0.3696564300874985	-1.5455447895720629	0.0035335689045936395	0.02310415988502429	0.28	94/191	35.18%	CENPF;TOP2A;SMC3;KIF20B;SMC4;WASF1;ANLN;NUSAP1;KIF11;BRCA2;ECT2;BUB1;KIFAP3;TPX2;ROCK1;CEP57;STK38L;RASA2;KIF23;WASL;MARCKS;ARHGAP5;SASS6;RACGAP1;TIAM1;TLK1;RICTOR;SOS1;CD2AP;MYO1E;NEDD9;KIF5B;ARFGEF1;RAB3GAP1;ARHGEF3;ABI1;TUBGCP3;KNTC1;RASA1;KIF4A;CCNB2;ACTN4;LMNB1;DOCK2;RANBP9;ARHGEF7;CDK1;CCDC88A;MAP1S;ARHGAP27;NCK1;RFC1;CDC42EP4;LRPPRC;DLG1;BCL2L11;STAU1;PCM1;ARAP3;CDC27;SORBS2;SYNPO;CDC42;PALLD;BCAR1;ARHGAP29;SHROOM1;MYH9;FBXO5;FGD4;LATS1;PAFAH1B1;CNTRL;PPP4R2;AURKA;PKD2;ARF6;PXN;CYTH2;INCENP;SHROOM2;KLC1;PLEKHG2;CLIP1;EZR;HDAC6;ARHGAP4;PDLIM5;MID1;DOCK4;PRC1;NET1;PIF1;RALBP1
prerank	HALLMARK_E2F_TARGETS	-0.36746176151166116	-1.5199367610540886	0.011627906976744186	0.027269623769835667	0.337	64/183	23.30%	TUBB;MYC;CDKN1A;TOP2A;MELK;SMC3;WEE1;SMC4;DEK;BRCA2;CKS2;PTTG1;PSIP1;MKI67;USP1;TFRC;PNN;BRMS1L;E2F8;LUC7L3;DCK;KIF18B;MYBL2;LYAR;NAP1L1;CSE1L;HELLS;BARD1;SMC6;HMGB2;PPM1D;NBN;NASP;CDKN1B;RFC3;SYNCRIP;RAD50;ATAD2;RACGAP1;RAD21;HNRNPD;ANP32E;MTHFD2;PDS5B;IPO7;PCNA;CIT;MRE11;RBBP7;TMPO;MXD3;LBR;BUB1B;KIF4A;CCNB2;LMNB1;ZW10;XPO1;PLK4;MMS22L;AURKB;CDK1;EXOSC8;RFC1
prerank	HALLMARK_ANGIOGENESIS	-0.46078202305466537	-1.4422826184877242	0.07536764705882353	0.0480138437632434	0.524	11/35	9.16%	CXCL6;THBD;STC1;OLR1;SLCO2A1;SPP1;LPL;VEGFA;APOH;ITGAV;APP
prerank	HALLMARK_DNA_REPAIR	0.3336817205023325	1.4009199790612423	0.019851116625310174	0.08605423353624793	0.456	60/145	27.88%	SURF1;BRF2;NME1;NME4;APRT;NT5C;SAC3D1;TAF10;PDE6G;NME3;POLR2F;POLR1C;IMPDH2;AK1;MRPL40;TARBP2;POLR2I;UMPS;VPS28;ITPA;GUK1;EDF1;POLR2G;RBX1;TYMS;TAF12;POLR2H;POLE4;POLD3;GPX4;MPG;RAD52;POLR2D;ERCC1;POLR2C;POLR2E;POLH;ERCC2;DGUOK;POLR2J;TK2;POLD4;ALYREF;TP53;ADA;SUPT4H1;RPA3;ADRM1;ZWINT;RFC5;DUT;VPS37D;DGCR8;POLR2K;RAE1;POLL;NELFB;GMPR2;ADCY6;POLR3C
