ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	log2err
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	96	0.630726955304601	3.75796973825627	1e-10	5e-09	5e-09	1153	tags=80%, list=29%, signal=59%	CCL19/IRF4/CD79A/CCR2/CD3D/TRAT1/CD2/LCK/SIT1/MMP9/TIMP1/CD7/CD3E/IL2RG/IL2RB/CCL22/FCGR2B/CCR5/CD3G/PRKCB/CD1D/ITGAL/CD247/ITK/INHBA/CXCR3/GZMA/CD96/CCND2/CD28/CCL13/CD8A/CRTAM/NCF4/MAP4K1/CTSS/PTPRC/IRF8/CCL5/ZAP70/CD40LG/IL16/GZMB/CFP/FASLG/IL12RB1/IL2RA/TLR6/CD80/GPR65/LCP2/CD4/ITGB2/HCLS1/CCL11/IL27RA/LY86/CD86/RPS19/NLRP3/STAB1/ST8SIA4/IFNAR2/FGR/SPI1/IL7/WAS/FLNA/STAT4/PRF1/RPS3A/HDAC9/CD74/B2M/PTPN6/LYN/RPS9	NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	111	0.441803824065896	2.77914150509282	3.32213556371327e-10	8.30533890928319e-09	8.30533890928319e-09	1050	tags=54%, list=26%, signal=41%	GREM1/VCAN/CXCL6/FAP/NNMT/PRRX1/COL1A1/NTM/COL6A3/COL3A1/TIMP1/TNC/THBS2/CRLF1/MFAP5/LAMC2/INHBA/COL5A1/COL1A2/LUM/MGP/COMP/MMP1/COL8A2/FMOD/COL16A1/FBN1/TGFBI/ADAM12/VIM/LOXL1/CDH11/FN1/SFRP4/FSTL1/GLIPR1/LGALS1/TNFRSF12A/CXCL1/COL7A1/RGS4/EMP3/CD44/MMP2/BASP1/SLIT3/FBLN1/ITGB3/TFPI2/PCOLCE/TGM2/CDH6/LRP1/FLNA/COL4A1/CTHRC1/LAMA2/TPM1/DCN/WNT5A	0.814035837847908
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	67	0.454142526765479	2.50063925547201	7.57472780966414e-07	1.26245463494402e-05	1.26245463494402e-05	2005	tags=94%, list=50%, signal=48%	IRF4/SLAMF7/C1S/IL2RB/ZBP1/GZMA/C1R/IL10RA/CSF2RB/IRF8/CCL5/SAMHD1/LCP2/FCGR1A/ISG20/CASP1/CD86/IFITM2/ST8SIA4/NLRC5/SECTM1/IFNAR2/TNFAIP2/IL7/IFITM3/STAT4/RTP4/CD38/HLA-B/CFH/CD74/CIITA/B2M/PTPN6/CASP4/SERPING1/RNF213/SSPN/BST2/UBE2L6/PSME2/APOL6/SP110/CMKLR1/STAT2/MYD88/STAT1/BANK1/ST3GAL5/PARP14/PLA2G4A/PSMB10/TRIM25/CASP8/OAS3/IRF1/IL15RA/IRF9/IFI30/VCAM1/PARP12/PLSCR1/CD40	0.659444398037935
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	77	-0.37776510886666	-2.41500594570606	3.17875808088241e-06	3.97344760110301e-05	3.97344760110301e-05	780	tags=40%, list=19%, signal=33%	IER2/CXCL3/CD83/KLF9/PTGS2/EGR2/BHLHE40/CXCL2/VEGFA/BTG2/HES1/GCH1/MAFF/OLR1/PER1/F3/DUSP2/SLC2A3/JUNB/GADD45B/JUN/EGR3/ZFP36/DUSP1/NR4A3/ATF3/EGR1/NR4A2/FOS/NR4A1/FOSB	0.627256739718528
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	82	0.398031977588569	2.30634575736501	5.76259538225068e-06	5.76259538225068e-05	5.76259538225068e-05	866	tags=48%, list=22%, signal=38%	CXCL6/CD48/HAS2/LCK/IL7R/TIMP1/KCNA3/IL2RB/CCL22/CCR7/SLAMF1/SELL/INHBA/PIK3R5/IL10RA/CCL5/NOD2/CYBB/CD70/PTAFR/SPHK1/ADGRE1/LCP2/LPAR1/BEST1/LAMP3/EMP3/IFITM1/RNF144B/GNA15/NLRP3/STAB1/EBI3/HRH1/PTPRE/ITGB3/PTGIR/OSMR/TNFRSF9	0.610526878385931
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	29	0.51114450288004	2.27741630245561	0.000109323413134082	0.000780881522386302	0.000780881522386302	1981	tags=100%, list=49%, signal=51%	C1S/SELL/LAMP3/IFITM1/ISG20/CASP1/IFITM2/IL7/IFITM3/RTP4/CD74/B2M/GBP2/BST2/UBE2L6/PSME2/PROCR/SP110/STAT2/HLA-C/PARP14/TRIM25/CASP8/IRF1/IRF9/IFI30/CSF1/PARP12/PLSCR1	0.538434096309916
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	42	-0.416729961387247	-2.23612255011071	0.000174234189682444	0.00108896368551527	0.00108896368551527	686	tags=45%, list=17%, signal=38%	SLC16A7/SLC38A3/ATP6V1B1/PKP1/PRODH/BTG2/YBX2/PTGFR/ZBTB16/HSD11B2/CLDN8/ARPP21/GPR3/AKR1B10/KLK7/NPHS1/SLC12A3/EGF/NR4A2	0.518848077743792
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	36	0.44692684422748	2.18458462943693	0.00104092287425366	0.0047314676102439	0.00473146761024389	1967	tags=94%, list=49%, signal=49%	REG1A/PLA2G2A/IL2RG/PIK3R5/CSF2RB/IL12RB1/IL2RA/TNFRSF12A/CXCL1/ITGA4/CD44/EBI3/ITGB3/OSMR/IL7/CD36/A2M/CD38/TNFRSF1B/CD14/CSF3R/IL1R1/IFNGR2/IL10RB/STAT2/MYD88/STAT1/IL17RA/TGFB1/IRF1/IL15RA/IRF9/CSF1/CBL	0.45505986738723
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	81	0.376054666704343	2.16778297087003	3.75688444964003e-05	0.000313073704136669	0.000313073704136669	1070	tags=48%, list=27%, signal=36%	SERPINA3/SLPI/PRRX1/IL7R/MMP9/ADAMDEC1/ITGBL1/IKZF1/IL2RG/WNT7A/DOCK2/LCP1/INHBA/CCND2/IL10RA/MAP4K1/CTSS/IRF8/LAPTM5/KCNN4/ALDH1A3/LAT2/TLR8/SPON1/EPHB2/ETV4/ITGB2/GYPC/FCER1G/PIGR/RELN/F13A1/C3AR1/MMP11/IL33/CPE/TNFRSF1B/CFH/HDAC9	0.557332238758646
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	34	-0.425768115738676	-2.12491559496012	0.000334306436866553	0.00185725798259196	0.00185725798259196	594	tags=29%, list=15%, signal=25%	CXCL2/BTG2/TYRO3/GCH1/JUNB/CTSV/ATF3/FOS/NR4A1/FOSB	0.49849310876659
