id	logFC	AveExpr	t	P.Value	adj.P.Val	B
MOV10L1	1.11044869788479	6.03614057860945	3.87806527738941	0.0014659081038473	0.0163120091881954	-1.10832550367308
IKBIP	-0.585266286563223	8.12308308634289	-3.87784950922131	0.0014665564235865	0.0163120091881954	-1.10875334177214
ARHGAP26-AS1	-1.15634112945057	6.31278397524205	-3.87760313601416	0.00146729705712988	0.0163120091881954	-1.10924186656261
PDXP	0.473293474934101	10.5342991252862	3.87751927434012	0.00146754924377037	0.0163120091881954	-1.109408153221
LOC441454	-0.449863965218086	7.49923444576517	-3.87691744501619	0.00146936033604937	0.0163129730197308	-1.11060150579458
STAT5A	0.394842982240542	11.1008974503053	3.8768595827734	0.00146953458068804	0.0163129730197308	-1.11071623980705
HINT2	0.454345468181037	10.9643841261556	3.87593357518308	0.00147232597798896	0.0163334083962313	-1.11255241315268
WDR83OS	0.399747345599154	10.0748185205691	3.87489182237742	0.00147547269417273	0.016357756630106	-1.11461811775945
MGC27345	0.299771944335664	10.8648155068327	3.87439167055909	0.00147698586777396	0.0163618389923277	-1.11560988286843
TMEM35B	0.302222217312123	9.11841638326537	3.87414087095025	0.00147774523487503	0.0163618389923277	-1.11610720237483
IL1RN	-1.52694888653324	4.60841429776063	-3.87120869492812	0.00148665258264254	0.016443306424319	-1.12192161272005
TJP1	-0.239218481351651	13.0741640074448	-3.87090004214375	0.00148759335973285	0.016443306424319	-1.12253367118798
TMEM179B	0.281764114052262	10.3801224473629	3.87077528781253	0.00148797378315968	0.016443306424319	-1.12278105955986
URB2	0.379913048827472	9.58415797902332	3.87034527014935	0.00148928582490488	0.0164456175484506	-1.12363378877697
RPS2	0.598599808023208	13.5933004376511	3.87007960781847	0.00149009698108342	0.0164456175484506	-1.12416060158809
ITPRIPL1	1.01622281188996	5.0254018416998	3.86939547210277	0.00149218793439953	0.016458124175046	-1.12551726044391
OAZ3	0.324331154553837	6.04083059502171	3.86838347283041	0.00149528639380683	0.0164817199430254	-1.12752409799943
PLEKHJ1	0.528827830356784	11.0603513545463	3.86797360019178	0.00149654316005659	0.0164849985015464	-1.12833689852196
SLC41A3	0.335189288728165	10.9510593048757	3.86725126353835	0.00149876061554619	0.0164935408260225	-1.12976934069047
CEACAM3	-1.83270214827281	2.99065911421804	-3.86709580255993	0.00149923828970247	0.0164935408260225	-1.13007763158279
TMEM213	-0.342668162214524	12.5448001003408	-3.86676903859599	0.00150024281661772	0.0164940323485342	-1.13072563078203
MCL1	-0.720114132022367	13.0109423019377	-3.86570539703827	0.00150351734433268	0.0165194642231539	-1.13283493163024
FBXO28	-0.235609749141345	11.0475643489923	-3.86418525699263	0.00150820979933035	0.0165604327103468	-1.13584954909929
CEP57	-0.386965629160889	10.2128056359544	-3.86381481820668	0.00150935553336583	0.0165624300672787	-1.13658417962967
MIR6723	-0.890855517152136	10.191209492699	-3.86225930623725	0.00151417620813697	0.0166047249270107	-1.13966899962379
NEDD4	-0.291330191047825	10.8906193527027	-3.86189637406913	0.00151530320657977	0.0166064861619048	-1.14038875653564
TTLL1	0.280416881834634	8.19454104687423	3.86150806848581	0.00151650993529155	0.0166091183735181	-1.14115883599401
CHID1	0.307429761323078	11.8585852095097	3.86023032350098	0.00152048761906665	0.0166420759528925	-1.14369285255333
SLC25A24	-0.249748548521927	10.3550721630888	-3.85982420841199	0.00152175408361964	0.0166453355651941	-1.14449826394392
DEXI	0.357660483428296	11.126913264833	3.8584795684479	0.00152595494280472	0.0166798900606831	-1.1471649883865
LINC02001	0.323038125716524	8.04474331713484	3.8581921308698	0.00152685446144405	0.0166798900606831	-1.14773504620131
RRAGC	-0.346790981872626	10.4215385230517	-3.85758603352709	0.00152875296419331	0.0166900196548271	-1.14893708780161
ACSM2A	-0.566336669214691	14.7790104473413	-3.85650934056108	0.00153213142013756	0.0167162833800914	-1.15107245363806
EXOSC2	0.267426793797354	10.0230099223268	3.85607261640831	0.00153350392771641	0.0167206418108368	-1.15193859857989
TWISTNB	-0.389800147212672	8.60731876676289	-3.85524481601175	0.00153610889579484	0.0167384243914639	-1.15358036527314
FCGR3B	-1.97956529263936	5.80400018624886	-3.8545167291786	0.00153840377741156	0.0167528076749305	-1.15502438120358
LANCL2	0.270278027105114	10.5159356319775	3.85345364185821	0.00154176078519483	0.0167787316863762	-1.15713282083578
MLST8	0.379087282443116	10.6699560304617	3.85094273736242	0.00154971912990758	0.0168488528174252	-1.16211281901013
THEMIS2	-0.847049849985799	8.76173592392486	-3.85050632001406	0.00155110659076379	0.0168488528174252	-1.16297839760224
SNN	0.263763168669463	10.6279809330183	3.85049407084565	0.00155114555151109	0.0168488528174252	-1.16300269232449
SDSL	0.407268114899649	10.4497063610501	3.84905876672353	0.00155571765802151	0.0168866606713362	-1.16584945940866
SLC25A15	0.289726231722121	9.47774338423844	3.84878489071128	0.00155659162612876	0.0168866606713362	-1.16639266613337
NR2C1	-0.232312214859194	10.0826442965259	-3.84835758553538	0.00155795619470482	0.0168908007885222	-1.16724018734263
RBSN	0.233194448942546	11.3156316595233	3.84705477512131	0.00156212409488036	0.0169161364260364	-1.16982421277311
MFSD6	-0.269960911524162	10.516432851275	-3.84657930367387	0.00156364801025619	0.0169161364260364	-1.1707672812136
ARL13B	-0.280667432408103	8.92877468742794	-3.84655013594268	0.00156374154354101	0.0169161364260364	-1.17082513373928
SPRN	0.278761020768904	9.91882135362152	3.84612945119479	0.00156509119865387	0.0169161364260364	-1.17165953940945
ETV4	0.748833758715542	7.58436464606885	3.84609083819116	0.00156521513718563	0.0169161364260364	-1.17173612637919
NAT10	0.240512093527387	11.2691709968129	3.84392899916403	0.00157216997383187	0.0169806215149761	-1.17602406496134
ZNF549	0.327654750773386	9.3131874948783	3.84285008937029	0.00157565260232328	0.0170075466823638	-1.17816407608965
ARRDC4	-0.529033584710767	11.1651738599749	-3.84172320949049	0.00157929839944507	0.0170361981770647	-1.18039925528407
ADAM22	0.220247248973827	10.4977848445913	3.83984765245655	0.00158538530760154	0.0170911299409189	-1.18411948827883
MRPL20	0.309949477508949	10.7608246024381	3.83816881509983	0.00159085389179564	0.0171393312079099	-1.1874495669412
RANBP9	-0.196370981560952	10.8656861778775	-3.83711971138099	0.00159428087859551	0.0171654903620208	-1.18953055140014
